Batch	Genotype	slot	value	n_flies	signal	zt
"Batch27_DGRP"	"CS"	43	0.205287356321839	29	"Moving"	21.75
"Batch27_DGRP"	"CS"	44	0.270804597701149	29	"Moving"	22.25
"Batch27_DGRP"	"CS"	45	0.419310344827586	29	"Moving"	22.75
"Batch27_DGRP"	"CS"	46	0.589885057471264	29	"Moving"	23.25
"Batch27_DGRP"	"CS"	47	0.700919540229885	29	"Moving"	23.75
"Batch28_DGRP"	"CS"	0	0.511111111111111	27	"Moving"	0.25
"Batch28_DGRP"	"CS"	1	0.52320987654321	27	"Moving"	0.75
"Batch28_DGRP"	"CS"	2	0.537777777777778	27	"Moving"	1.25
"Batch28_DGRP"	"CS"	3	0.522716049382716	27	"Moving"	1.75
"Batch28_DGRP"	"CS"	4	0.476049382716049	27	"Moving"	2.25
"Batch28_DGRP"	"CS"	5	0.399259259259259	27	"Moving"	2.75
"Batch28_DGRP"	"CS"	6	0.331358024691358	27	"Moving"	3.25
"Batch28_DGRP"	"CS"	7	0.272098765432099	27	"Moving"	3.75
"Batch28_DGRP"	"CS"	8	0.278271604938272	27	"Moving"	4.25
"Batch28_DGRP"	"CS"	9	0.233333333333333	27	"Moving"	4.75
"Batch28_DGRP"	"CS"	10	0.222222222222222	27	"Moving"	5.25
"Batch28_DGRP"	"CS"	11	0.215308641975309	27	"Moving"	5.75
"Batch28_DGRP"	"CS"	12	0.232098765432099	27	"Moving"	6.25
"Batch28_DGRP"	"CS"	13	0.235802469135802	27	"Moving"	6.75
"Batch28_DGRP"	"CS"	14	0.241481481481482	27	"Moving"	7.25
"Batch28_DGRP"	"CS"	15	0.232098765432099	27	"Moving"	7.75
"Batch28_DGRP"	"CS"	16	0.243703703703704	27	"Moving"	8.25
"Batch28_DGRP"	"CS"	17	0.268641975308642	27	"Moving"	8.75
"Batch28_DGRP"	"CS"	18	0.642222222222222	27	"Moving"	9.25
"Batch28_DGRP"	"CS"	19	0.594567901234568	27	"Moving"	9.75
"Batch28_DGRP"	"CS"	20	0.55283950617284	27	"Moving"	10.25
"Batch28_DGRP"	"CS"	21	0.441975308641975	27	"Moving"	10.75
"Batch28_DGRP"	"CS"	22	0.26641975308642	27	"Moving"	11.25
"Batch28_DGRP"	"CS"	23	0.144691358024691	27	"Moving"	11.75
"Batch28_DGRP"	"CS"	24	0.0958024691358025	27	"Moving"	12.25
"Batch28_DGRP"	"CS"	25	0.0765432098765432	27	"Moving"	12.75
"Batch28_DGRP"	"CS"	26	0.0911111111111111	27	"Moving"	13.25
"Batch28_DGRP"	"CS"	27	0.097037037037037	27	"Moving"	13.75
"Batch28_DGRP"	"CS"	28	0.0901234567901234	27	"Moving"	14.25
"Batch28_DGRP"	"CS"	29	0.0918518518518519	27	"Moving"	14.75
"Batch28_DGRP"	"CS"	30	0.0987654320987654	27	"Moving"	15.25
"Batch28_DGRP"	"CS"	31	0.0990123456790123	27	"Moving"	15.75
"Batch28_DGRP"	"CS"	32	0.103950617283951	27	"Moving"	16.25
"Batch28_DGRP"	"CS"	33	0.0869135802469136	27	"Moving"	16.75
"Batch28_DGRP"	"CS"	34	0.0962962962962963	27	"Moving"	17.25
"Batch28_DGRP"	"CS"	35	0.105679012345679	27	"Moving"	17.75
"Batch28_DGRP"	"CS"	36	0.0977777777777778	27	"Moving"	18.25
"Batch28_DGRP"	"CS"	37	0.088641975308642	27	"Moving"	18.75
"Batch28_DGRP"	"CS"	38	0.0866666666666667	27	"Moving"	19.25
"Batch28_DGRP"	"CS"	39	0.0896296296296296	27	"Moving"	19.75
"Batch28_DGRP"	"CS"	40	0.115555555555556	27	"Moving"	20.25
"Batch28_DGRP"	"CS"	41	0.125925925925926	27	"Moving"	20.75
"Batch28_DGRP"	"CS"	42	0.116049382716049	27	"Moving"	21.25
"Batch28_DGRP"	"CS"	43	0.128148148148148	27	"Moving"	21.75
"Batch28_DGRP"	"CS"	44	0.145185185185185	27	"Moving"	22.25
"Batch28_DGRP"	"CS"	45	0.214320987654321	27	"Moving"	22.75
"Batch28_DGRP"	"CS"	46	0.354320987654321	27	"Moving"	23.25
"Batch28_DGRP"	"CS"	47	0.463950617283951	27	"Moving"	23.75
"Batch29_DGRP"	"CS"	0	0.623589743589744	26	"Moving"	0.25
"Batch29_DGRP"	"CS"	1	0.672307692307692	26	"Moving"	0.75
"Batch29_DGRP"	"CS"	2	0.494358974358974	26	"Moving"	1.25
"Batch29_DGRP"	"CS"	3	0.408717948717949	26	"Moving"	1.75
"Batch29_DGRP"	"CS"	4	0.362051282051282	26	"Moving"	2.25
"Batch29_DGRP"	"CS"	5	0.303076923076923	26	"Moving"	2.75
"Batch29_DGRP"	"CS"	6	0.280769230769231	26	"Moving"	3.25
"Batch29_DGRP"	"CS"	7	0.235384615384615	26	"Moving"	3.75
"Batch29_DGRP"	"CS"	8	0.245897435897436	26	"Moving"	4.25
"Batch29_DGRP"	"CS"	9	0.238205128205128	26	"Moving"	4.75
"Batch29_DGRP"	"CS"	10	0.226666666666667	26	"Moving"	5.25
"Batch29_DGRP"	"CS"	11	0.232820512820513	26	"Moving"	5.75
"Batch29_DGRP"	"CS"	12	0.213846153846154	26	"Moving"	6.25
"Batch29_DGRP"	"CS"	13	0.227179487179487	26	"Moving"	6.75
"Batch29_DGRP"	"CS"	14	0.241282051282051	26	"Moving"	7.25
"Batch29_DGRP"	"CS"	15	0.263333333333333	26	"Moving"	7.75
"Batch29_DGRP"	"CS"	16	0.261794871794872	26	"Moving"	8.25
"Batch29_DGRP"	"CS"	17	0.275641025641026	26	"Moving"	8.75
"Batch29_DGRP"	"CS"	18	0.660512820512821	26	"Moving"	9.25
"Batch29_DGRP"	"CS"	19	0.714102564102564	26	"Moving"	9.75
"Batch29_DGRP"	"CS"	20	0.677948717948718	26	"Moving"	10.25
"Batch29_DGRP"	"CS"	21	0.625128205128205	26	"Moving"	10.75
"Batch29_DGRP"	"CS"	22	0.47974358974359	26	"Moving"	11.25
"Batch29_DGRP"	"CS"	23	0.342307692307692	26	"Moving"	11.75
"Batch29_DGRP"	"CS"	24	0.182307692307692	26	"Moving"	12.25
"Batch29_DGRP"	"CS"	25	0.0976923076923077	26	"Moving"	12.75
"Batch29_DGRP"	"CS"	26	0.0669230769230769	26	"Moving"	13.25
"Batch29_DGRP"	"CS"	27	0.0476923076923077	26	"Moving"	13.75
"Batch29_DGRP"	"CS"	28	0.0461538461538462	26	"Moving"	14.25
"Batch29_DGRP"	"CS"	29	0.0497435897435897	26	"Moving"	14.75
"Batch29_DGRP"	"CS"	30	0.0405128205128205	26	"Moving"	15.25
"Batch29_DGRP"	"CS"	31	0.0482051282051282	26	"Moving"	15.75
"Batch29_DGRP"	"CS"	32	0.0443589743589744	26	"Moving"	16.25
"Batch29_DGRP"	"CS"	33	0.0512820512820513	26	"Moving"	16.75
"Batch29_DGRP"	"CS"	34	0.0507692307692308	26	"Moving"	17.25
"Batch29_DGRP"	"CS"	35	0.0435897435897436	26	"Moving"	17.75
"Batch29_DGRP"	"CS"	36	0.0379487179487179	26	"Moving"	18.25
"Batch29_DGRP"	"CS"	37	0.0594871794871795	26	"Moving"	18.75
"Batch29_DGRP"	"CS"	38	0.0594871794871795	26	"Moving"	19.25
"Batch29_DGRP"	"CS"	39	0.07	26	"Moving"	19.75
"Batch29_DGRP"	"CS"	40	0.0602564102564103	26	"Moving"	20.25
"Batch29_DGRP"	"CS"	41	0.0474358974358974	26	"Moving"	20.75
"Batch29_DGRP"	"CS"	42	0.0428205128205128	26	"Moving"	21.25
"Batch29_DGRP"	"CS"	43	0.0351282051282051	26	"Moving"	21.75
"Batch29_DGRP"	"CS"	44	0.05	26	"Moving"	22.25
"Batch29_DGRP"	"CS"	45	0.126153846153846	26	"Moving"	22.75
"Batch29_DGRP"	"CS"	46	0.283333333333333	26	"Moving"	23.25
"Batch29_DGRP"	"CS"	47	0.461282051282051	26	"Moving"	23.75
"Batch3_DGRP"	"CS"	0	0.62875	32	"Moving"	0.25
"Batch3_DGRP"	"CS"	1	0.626875	32	"Moving"	0.75
"Batch3_DGRP"	"CS"	2	0.58625	32	"Moving"	1.25
"Batch3_DGRP"	"CS"	3	0.535208333333333	32	"Moving"	1.75
"Batch3_DGRP"	"CS"	4	0.476458333333333	32	"Moving"	2.25
"Batch3_DGRP"	"CS"	5	0.426875	32	"Moving"	2.75
"Batch3_DGRP"	"CS"	6	0.395625	32	"Moving"	3.25
"Batch3_DGRP"	"CS"	7	0.379375	32	"Moving"	3.75
"Batch3_DGRP"	"CS"	8	0.354375	32	"Moving"	4.25
"Batch3_DGRP"	"CS"	9	0.363958333333333	32	"Moving"	4.75
"Batch3_DGRP"	"CS"	10	0.341458333333333	32	"Moving"	5.25
"Batch3_DGRP"	"CS"	11	0.329375	32	"Moving"	5.75
"Batch3_DGRP"	"CS"	12	0.34375	32	"Moving"	6.25
"Batch3_DGRP"	"CS"	13	0.357916666666667	32	"Moving"	6.75
"Batch3_DGRP"	"CS"	14	0.371875	32	"Moving"	7.25
"Batch3_DGRP"	"CS"	15	0.361458333333333	32	"Moving"	7.75
"Batch3_DGRP"	"CS"	16	0.751875	32	"Moving"	8.25
"Batch3_DGRP"	"CS"	17	0.652708333333333	32	"Moving"	8.75
"Batch3_DGRP"	"CS"	18	0.613125	32	"Moving"	9.25
"Batch3_DGRP"	"CS"	19	0.524583333333333	32	"Moving"	9.75
"Batch3_DGRP"	"CS"	20	0.382083333333333	32	"Moving"	10.25
"Batch3_DGRP"	"CS"	21	0.275625	32	"Moving"	10.75
"Batch3_DGRP"	"CS"	22	0.231666666666667	32	"Moving"	11.25
"Batch3_DGRP"	"CS"	23	0.179375	32	"Moving"	11.75
"Batch3_DGRP"	"CS"	24	0.224791666666667	32	"Moving"	12.25
"Batch3_DGRP"	"CS"	25	0.208125	32	"Moving"	12.75
"Batch3_DGRP"	"CS"	26	0.204583333333333	32	"Moving"	13.25
"Batch3_DGRP"	"CS"	27	0.194166666666667	32	"Moving"	13.75
"Batch3_DGRP"	"CS"	28	0.180416666666667	32	"Moving"	14.25
"Batch3_DGRP"	"CS"	29	0.195208333333333	32	"Moving"	14.75
"Batch3_DGRP"	"CS"	30	0.179583333333333	32	"Moving"	15.25
"Batch3_DGRP"	"CS"	31	0.16625	32	"Moving"	15.75
"Batch3_DGRP"	"CS"	32	0.160208333333333	32	"Moving"	16.25
"Batch3_DGRP"	"CS"	33	0.147916666666667	32	"Moving"	16.75
"Batch3_DGRP"	"CS"	34	0.134791666666667	32	"Moving"	17.25
"Batch3_DGRP"	"CS"	35	0.14125	32	"Moving"	17.75
"Batch3_DGRP"	"CS"	36	0.113125	32	"Moving"	18.25
"Batch3_DGRP"	"CS"	37	0.0952083333333333	32	"Moving"	18.75
"Batch3_DGRP"	"CS"	38	0.09625	32	"Moving"	19.25
"Batch3_DGRP"	"CS"	39	0.0816666666666667	32	"Moving"	19.75
"Batch3_DGRP"	"CS"	40	0.103541666666667	32	"Moving"	20.25
"Batch3_DGRP"	"CS"	41	0.099375	32	"Moving"	20.75
"Batch3_DGRP"	"CS"	42	0.172083333333333	32	"Moving"	21.25
"Batch3_DGRP"	"CS"	43	0.31375	32	"Moving"	21.75
"Batch3_DGRP"	"CS"	44	0.5125	32	"Moving"	22.25
"Batch3_DGRP"	"CS"	45	0.61	32	"Moving"	22.75
"Batch3_DGRP"	"CS"	46	0.616458333333333	32	"Moving"	23.25
"Batch3_DGRP"	"CS"	47	0.633541666666667	32	"Moving"	23.75
"Batch31_DGRP"	"CS"	0	0.588235294117647	17	"Moving"	0.25
"Batch31_DGRP"	"CS"	1	0.646666666666667	17	"Moving"	0.75
"Batch31_DGRP"	"CS"	2	0.413333333333333	17	"Moving"	1.25
"Batch31_DGRP"	"CS"	3	0.342745098039216	17	"Moving"	1.75
"Batch31_DGRP"	"CS"	4	0.36	17	"Moving"	2.25
"Batch31_DGRP"	"CS"	5	0.352549019607843	17	"Moving"	2.75
"Batch31_DGRP"	"CS"	6	0.314117647058824	17	"Moving"	3.25
"Batch31_DGRP"	"CS"	7	0.262745098039216	17	"Moving"	3.75
"Batch31_DGRP"	"CS"	8	0.259607843137255	17	"Moving"	4.25
"Batch31_DGRP"	"CS"	9	0.217254901960784	17	"Moving"	4.75
"Batch31_DGRP"	"CS"	10	0.201960784313725	17	"Moving"	5.25
"Batch31_DGRP"	"CS"	11	0.209019607843137	17	"Moving"	5.75
"Batch31_DGRP"	"CS"	12	0.216470588235294	17	"Moving"	6.25
"Batch31_DGRP"	"CS"	13	0.199607843137255	17	"Moving"	6.75
"Batch31_DGRP"	"CS"	14	0.20078431372549	17	"Moving"	7.25
"Batch31_DGRP"	"CS"	15	0.197647058823529	17	"Moving"	7.75
"Batch31_DGRP"	"CS"	16	0.228627450980392	17	"Moving"	8.25
"Batch31_DGRP"	"CS"	17	0.208627450980392	17	"Moving"	8.75
"Batch31_DGRP"	"CS"	18	0.638823529411765	17	"Moving"	9.25
"Batch31_DGRP"	"CS"	19	0.663921568627451	17	"Moving"	9.75
"Batch31_DGRP"	"CS"	20	0.590980392156863	17	"Moving"	10.25
"Batch31_DGRP"	"CS"	21	0.495686274509804	17	"Moving"	10.75
"Batch31_DGRP"	"CS"	22	0.341960784313726	17	"Moving"	11.25
"Batch31_DGRP"	"CS"	23	0.163137254901961	17	"Moving"	11.75
"Batch31_DGRP"	"CS"	24	0.04	17	"Moving"	12.25
"Batch31_DGRP"	"CS"	25	0.0286274509803922	17	"Moving"	12.75
"Batch31_DGRP"	"CS"	26	0.0172549019607843	17	"Moving"	13.25
"Batch31_DGRP"	"CS"	27	0.0117647058823529	17	"Moving"	13.75
"Batch31_DGRP"	"CS"	28	0.0145098039215686	17	"Moving"	14.25
"Batch31_DGRP"	"CS"	29	0.00862745098039216	17	"Moving"	14.75
"Batch31_DGRP"	"CS"	30	0.0125490196078431	17	"Moving"	15.25
"Batch31_DGRP"	"CS"	31	0.0156862745098039	17	"Moving"	15.75
"Batch31_DGRP"	"CS"	32	0.0156862745098039	17	"Moving"	16.25
"Batch31_DGRP"	"CS"	33	0.0141176470588235	17	"Moving"	16.75
"Batch31_DGRP"	"CS"	34	0.0145098039215686	17	"Moving"	17.25
"Batch31_DGRP"	"CS"	35	0.0141176470588235	17	"Moving"	17.75
"Batch31_DGRP"	"CS"	36	0.0145098039215686	17	"Moving"	18.25
"Batch31_DGRP"	"CS"	37	0.0117647058823529	17	"Moving"	18.75
"Batch31_DGRP"	"CS"	38	0.00745098039215686	17	"Moving"	19.25
"Batch31_DGRP"	"CS"	39	0.0156862745098039	17	"Moving"	19.75
"Batch31_DGRP"	"CS"	40	0.02	17	"Moving"	20.25
"Batch31_DGRP"	"CS"	41	0.0145098039215686	17	"Moving"	20.75
"Batch31_DGRP"	"CS"	42	0.0129411764705882	17	"Moving"	21.25
"Batch31_DGRP"	"CS"	43	0.0176470588235294	17	"Moving"	21.75
"Batch31_DGRP"	"CS"	44	0.0368627450980392	17	"Moving"	22.25
"Batch31_DGRP"	"CS"	45	0.0729411764705882	17	"Moving"	22.75
"Batch31_DGRP"	"CS"	46	0.203529411764706	17	"Moving"	23.25
"Batch31_DGRP"	"CS"	47	0.375294117647059	17	"Moving"	23.75
"Batch5b_DGRP"	"CS"	0	0.491111111111111	21	"Moving"	0.25
"Batch5b_DGRP"	"CS"	1	0.473015873015873	21	"Moving"	0.75
"Batch5b_DGRP"	"CS"	2	0.447936507936508	21	"Moving"	1.25
"Batch5b_DGRP"	"CS"	3	0.422539682539683	21	"Moving"	1.75
"Batch5b_DGRP"	"CS"	4	0.366984126984127	21	"Moving"	2.25
"Batch5b_DGRP"	"CS"	5	0.31047619047619	21	"Moving"	2.75
"Batch5b_DGRP"	"CS"	6	0.279047619047619	21	"Moving"	3.25
"Batch5b_DGRP"	"CS"	7	0.224126984126984	21	"Moving"	3.75
"Batch5b_DGRP"	"CS"	8	0.228888888888889	21	"Moving"	4.25
"Batch5b_DGRP"	"CS"	9	0.214603174603175	21	"Moving"	4.75
"Batch5b_DGRP"	"CS"	10	0.187619047619048	21	"Moving"	5.25
"Batch5b_DGRP"	"CS"	11	0.200634920634921	21	"Moving"	5.75
"Batch5b_DGRP"	"CS"	12	0.22	21	"Moving"	6.25
"Batch5b_DGRP"	"CS"	13	0.202222222222222	21	"Moving"	6.75
"Batch5b_DGRP"	"CS"	14	0.245079365079365	21	"Moving"	7.25
"Batch5b_DGRP"	"CS"	15	0.251428571428571	21	"Moving"	7.75
"Batch5b_DGRP"	"CS"	16	0.556190476190476	21	"Moving"	8.25
"Batch5b_DGRP"	"CS"	17	0.505714285714286	21	"Moving"	8.75
"Batch5b_DGRP"	"CS"	18	0.462539682539683	21	"Moving"	9.25
"Batch5b_DGRP"	"CS"	19	0.431428571428571	21	"Moving"	9.75
"Batch5b_DGRP"	"CS"	20	0.334920634920635	21	"Moving"	10.25
"Batch5b_DGRP"	"CS"	21	0.186031746031746	21	"Moving"	10.75
"Batch5b_DGRP"	"CS"	22	0.0695238095238095	21	"Moving"	11.25
"Batch5b_DGRP"	"CS"	23	0.0155555555555556	21	"Moving"	11.75
"Batch5b_DGRP"	"CS"	24	0.0126984126984127	21	"Moving"	12.25
"Batch5b_DGRP"	"CS"	25	0.0101587301587302	21	"Moving"	12.75
"Batch5b_DGRP"	"CS"	26	0.00571428571428571	21	"Moving"	13.25
"Batch5b_DGRP"	"CS"	27	0.00888888888888889	21	"Moving"	13.75
"Batch5b_DGRP"	"CS"	28	0.0180952380952381	21	"Moving"	14.25
"Batch5b_DGRP"	"CS"	29	0.00952380952380953	21	"Moving"	14.75
"Batch5b_DGRP"	"CS"	30	0.0114285714285714	21	"Moving"	15.25
"Batch5b_DGRP"	"CS"	31	0.0126984126984127	21	"Moving"	15.75
"Batch5b_DGRP"	"CS"	32	0.0111111111111111	21	"Moving"	16.25
"Batch5b_DGRP"	"CS"	33	0.013968253968254	21	"Moving"	16.75
"Batch5b_DGRP"	"CS"	34	0.0231746031746032	21	"Moving"	17.25
"Batch5b_DGRP"	"CS"	35	0.0263492063492064	21	"Moving"	17.75
"Batch5b_DGRP"	"CS"	36	0.0152380952380952	21	"Moving"	18.25
"Batch5b_DGRP"	"CS"	37	0.020952380952381	21	"Moving"	18.75
"Batch5b_DGRP"	"CS"	38	0.026984126984127	21	"Moving"	19.25
"Batch5b_DGRP"	"CS"	39	0.0333333333333333	21	"Moving"	19.75
"Batch5b_DGRP"	"CS"	40	0.0257142857142857	21	"Moving"	20.25
"Batch5b_DGRP"	"CS"	41	0.0247619047619048	21	"Moving"	20.75
"Batch5b_DGRP"	"CS"	42	0.0479365079365079	21	"Moving"	21.25
"Batch5b_DGRP"	"CS"	43	0.135873015873016	21	"Moving"	21.75
"Batch5b_DGRP"	"CS"	44	0.239365079365079	21	"Moving"	22.25
"Batch5b_DGRP"	"CS"	45	0.337460317460317	21	"Moving"	22.75
"Batch5b_DGRP"	"CS"	46	0.462857142857143	21	"Moving"	23.25
"Batch5b_DGRP"	"CS"	47	0.545396825396825	21	"Moving"	23.75
"Batch6_DGRP"	"CS"	0	0.508055555555556	24	"Moving"	0.25
"Batch6_DGRP"	"CS"	1	0.556388888888889	24	"Moving"	0.75
"Batch6_DGRP"	"CS"	2	0.540277777777778	24	"Moving"	1.25
"Batch6_DGRP"	"CS"	3	0.497222222222222	24	"Moving"	1.75
"Batch6_DGRP"	"CS"	4	0.477222222222222	24	"Moving"	2.25
"Batch6_DGRP"	"CS"	5	0.389444444444444	24	"Moving"	2.75
"Batch6_DGRP"	"CS"	6	0.33	24	"Moving"	3.25
"Batch6_DGRP"	"CS"	7	0.344444444444444	24	"Moving"	3.75
"Batch6_DGRP"	"CS"	8	0.31	24	"Moving"	4.25
"Batch6_DGRP"	"CS"	9	0.300833333333333	24	"Moving"	4.75
"Batch6_DGRP"	"CS"	10	0.267777777777778	24	"Moving"	5.25
"Batch6_DGRP"	"CS"	11	0.258055555555556	24	"Moving"	5.75
"Batch6_DGRP"	"CS"	12	0.281944444444444	24	"Moving"	6.25
"Batch6_DGRP"	"CS"	13	0.269444444444444	24	"Moving"	6.75
"Batch6_DGRP"	"CS"	14	0.266666666666667	24	"Moving"	7.25
"Batch6_DGRP"	"CS"	15	0.284166666666667	24	"Moving"	7.75
"Batch6_DGRP"	"CS"	16	0.649166666666667	24	"Moving"	8.25
"Batch6_DGRP"	"CS"	17	0.649722222222222	24	"Moving"	8.75
"Batch6_DGRP"	"CS"	18	0.638333333333333	24	"Moving"	9.25
"Batch6_DGRP"	"CS"	19	0.5975	24	"Moving"	9.75
"Batch6_DGRP"	"CS"	20	0.546666666666667	24	"Moving"	10.25
"Batch6_DGRP"	"CS"	21	0.383888888888889	24	"Moving"	10.75
"Batch6_DGRP"	"CS"	22	0.215555555555556	24	"Moving"	11.25
"Batch6_DGRP"	"CS"	23	0.104722222222222	24	"Moving"	11.75
"Batch6_DGRP"	"CS"	24	0.0644444444444445	24	"Moving"	12.25
"Batch6_DGRP"	"CS"	25	0.0611111111111111	24	"Moving"	12.75
"Batch6_DGRP"	"CS"	26	0.0688888888888889	24	"Moving"	13.25
"Batch6_DGRP"	"CS"	27	0.0794444444444445	24	"Moving"	13.75
"Batch6_DGRP"	"CS"	28	0.0888888888888889	24	"Moving"	14.25
"Batch6_DGRP"	"CS"	29	0.105555555555556	24	"Moving"	14.75
"Batch6_DGRP"	"CS"	30	0.114722222222222	24	"Moving"	15.25
"Batch6_DGRP"	"CS"	31	0.113055555555556	24	"Moving"	15.75
"Batch6_DGRP"	"CS"	32	0.121388888888889	24	"Moving"	16.25
"Batch6_DGRP"	"CS"	33	0.109166666666667	24	"Moving"	16.75
"Batch6_DGRP"	"CS"	34	0.0888888888888889	24	"Moving"	17.25
"Batch6_DGRP"	"CS"	35	0.100277777777778	24	"Moving"	17.75
"Batch6_DGRP"	"CS"	36	0.1	24	"Moving"	18.25
"Batch6_DGRP"	"CS"	37	0.0741666666666667	24	"Moving"	18.75
"Batch6_DGRP"	"CS"	38	0.06	24	"Moving"	19.25
"Batch6_DGRP"	"CS"	39	0.0672222222222222	24	"Moving"	19.75
"Batch6_DGRP"	"CS"	40	0.0722222222222222	24	"Moving"	20.25
"Batch6_DGRP"	"CS"	41	0.0736111111111111	24	"Moving"	20.75
"Batch6_DGRP"	"CS"	42	0.0922222222222222	24	"Moving"	21.25
"Batch6_DGRP"	"CS"	43	0.198888888888889	24	"Moving"	21.75
"Batch6_DGRP"	"CS"	44	0.309166666666667	24	"Moving"	22.25
"Batch6_DGRP"	"CS"	45	0.468888888888889	24	"Moving"	22.75
"Batch6_DGRP"	"CS"	46	0.621666666666667	24	"Moving"	23.25
"Batch6_DGRP"	"CS"	47	0.659722222222222	24	"Moving"	23.75
"Batch9_DGRP"	"CS"	0	0.296904761904762	28	"Moving"	0.25
"Batch9_DGRP"	"CS"	1	0.22452380952381	28	"Moving"	0.75
"Batch9_DGRP"	"CS"	2	0.212619047619048	28	"Moving"	1.25
"Batch9_DGRP"	"CS"	3	0.219285714285714	28	"Moving"	1.75
"Batch9_DGRP"	"CS"	4	0.22047619047619	28	"Moving"	2.25
"Batch9_DGRP"	"CS"	5	0.230952380952381	28	"Moving"	2.75
"Batch9_DGRP"	"CS"	6	0.207142857142857	28	"Moving"	3.25
"Batch9_DGRP"	"CS"	7	0.214047619047619	28	"Moving"	3.75
"Batch9_DGRP"	"CS"	8	0.211428571428571	28	"Moving"	4.25
"Batch9_DGRP"	"CS"	9	0.2	28	"Moving"	4.75
"Batch9_DGRP"	"CS"	10	0.188809523809524	28	"Moving"	5.25
"Batch9_DGRP"	"CS"	11	0.190714285714286	28	"Moving"	5.75
"Batch9_DGRP"	"CS"	12	0.183809523809524	28	"Moving"	6.25
"Batch9_DGRP"	"CS"	13	0.184761904761905	28	"Moving"	6.75
"Batch9_DGRP"	"CS"	14	0.201904761904762	28	"Moving"	7.25
"Batch9_DGRP"	"CS"	15	0.186190476190476	28	"Moving"	7.75
"Batch9_DGRP"	"CS"	16	0.593095238095238	28	"Moving"	8.25
"Batch9_DGRP"	"CS"	17	0.632142857142857	28	"Moving"	8.75
"Batch9_DGRP"	"CS"	18	0.630238095238095	28	"Moving"	9.25
"Batch9_DGRP"	"CS"	19	0.648809523809524	28	"Moving"	9.75
"Batch9_DGRP"	"CS"	20	0.664285714285714	28	"Moving"	10.25
"Batch9_DGRP"	"CS"	21	0.657142857142857	28	"Moving"	10.75
"Batch9_DGRP"	"CS"	22	0.635714285714286	28	"Moving"	11.25
"Batch9_DGRP"	"CS"	23	0.541666666666667	28	"Moving"	11.75
"Batch9_DGRP"	"CS"	24	0.413809523809524	28	"Moving"	12.25
"Batch9_DGRP"	"CS"	25	0.269761904761905	28	"Moving"	12.75
"Batch9_DGRP"	"CS"	26	0.183571428571429	28	"Moving"	13.25
"Batch9_DGRP"	"CS"	27	0.121904761904762	28	"Moving"	13.75
"Batch9_DGRP"	"CS"	28	0.124047619047619	28	"Moving"	14.25
"Batch9_DGRP"	"CS"	29	0.106666666666667	28	"Moving"	14.75
"Batch9_DGRP"	"CS"	30	0.111190476190476	28	"Moving"	15.25
"Batch9_DGRP"	"CS"	31	0.128333333333333	28	"Moving"	15.75
"Batch9_DGRP"	"CS"	32	0.128809523809524	28	"Moving"	16.25
"Batch9_DGRP"	"CS"	33	0.131428571428571	28	"Moving"	16.75
"Batch9_DGRP"	"CS"	34	0.16047619047619	28	"Moving"	17.25
"Batch9_DGRP"	"CS"	35	0.163809523809524	28	"Moving"	17.75
"Batch9_DGRP"	"CS"	36	0.165	28	"Moving"	18.25
"Batch9_DGRP"	"CS"	37	0.165	28	"Moving"	18.75
"Batch9_DGRP"	"CS"	38	0.182619047619048	28	"Moving"	19.25
"Batch9_DGRP"	"CS"	39	0.19547619047619	28	"Moving"	19.75
"Batch9_DGRP"	"CS"	40	0.206666666666667	28	"Moving"	20.25
"Batch9_DGRP"	"CS"	41	0.232142857142857	28	"Moving"	20.75
"Batch9_DGRP"	"CS"	42	0.240238095238095	28	"Moving"	21.25
"Batch9_DGRP"	"CS"	43	0.296666666666667	28	"Moving"	21.75
"Batch9_DGRP"	"CS"	44	0.355952380952381	28	"Moving"	22.25
"Batch9_DGRP"	"CS"	45	0.458809523809524	28	"Moving"	22.75
"Batch9_DGRP"	"CS"	46	0.487619047619048	28	"Moving"	23.25
"Batch9_DGRP"	"CS"	47	0.485952380952381	28	"Moving"	23.75
"Batch10_DGRP"	"CS"	0	0.497111111111111	30	"Sleep"	0.25
"Batch10_DGRP"	"CS"	1	0.560222222222222	30	"Sleep"	0.75
"Batch10_DGRP"	"CS"	2	0.544444444444444	30	"Sleep"	1.25
"Batch10_DGRP"	"CS"	3	0.521555555555556	30	"Sleep"	1.75
"Batch10_DGRP"	"CS"	4	0.532888888888889	30	"Sleep"	2.25
"Batch10_DGRP"	"CS"	5	0.560222222222222	30	"Sleep"	2.75
"Batch10_DGRP"	"CS"	6	0.615777777777778	30	"Sleep"	3.25
"Batch10_DGRP"	"CS"	7	0.593111111111111	30	"Sleep"	3.75
"Batch10_DGRP"	"CS"	8	0.631111111111111	30	"Sleep"	4.25
"Batch10_DGRP"	"CS"	9	0.644666666666667	30	"Sleep"	4.75
"Batch10_DGRP"	"CS"	10	0.662666666666667	30	"Sleep"	5.25
"Batch10_DGRP"	"CS"	11	0.650666666666667	30	"Sleep"	5.75
"Batch10_DGRP"	"CS"	12	0.638666666666667	30	"Sleep"	6.25
"Batch10_DGRP"	"CS"	13	0.679333333333333	30	"Sleep"	6.75
"Batch10_DGRP"	"CS"	14	0.666444444444444	30	"Sleep"	7.25
"Batch10_DGRP"	"CS"	15	0.674888888888889	30	"Sleep"	7.75
