trait	rank	n	expected	observed	low	high
"NightPWake"	443	1428812	3.50906181398536	3.41765364207012	3.46906864660529	3.54998457929227
"NightPWake"	447	1428812	3.50515362579464	3.41571062373151	3.46533798274431	3.54589054938924
"NightPWake"	451	1428812	3.50128029370412	3.4116229544981	3.46163982393559	3.54183387424362
"NightPWake"	455	1428812	3.49744120146122	3.40958620851974	3.45797360544719	3.53781388218729
"NightPWake"	459	1428812	3.49363574901316	3.40243205028651	3.45433877717874	3.53382991945601
"NightPWake"	463	1428812	3.48986335194415	3.39826041901828	3.45073480315949	3.52988134955986
"NightPWake"	467	1428812	3.48612344093669	3.39348965568281	3.44716116106763	3.52596755268093
"NightPWake"	471	1428812	3.48241546125593	3.3919395313935	3.44361734177001	3.52208792509716
"NightPWake"	476	1428812	3.47782456774577	3.3912771878947	3.43922875091929	3.51728554657359
"NightPWake"	480	1428812	3.47418647751252	3.38762308773536	3.43575023673604	3.51348067220612
"NightPWake"	484	1428812	3.47057861060018	3.38252471239473	3.43229997654037	3.50970810968938
"NightPWake"	488	1428812	3.46700046898465	3.37544668376773	3.42887751254529	3.50596731782974
"NightPWake"	493	1428812	3.46256885418557	3.36995268073739	3.42463784143287	3.50133520274762
"NightPWake"	497	1428812	3.4590558361878	3.36513798038268	3.42127630185465	3.49766398506726
"NightPWake"	502	1428812	3.45470415166277	3.36433935442865	3.41711142985985	3.49311723712564
"NightPWake"	506	1428812	3.45125392909218	3.36325441179509	3.41380867222573	3.48951306636491
"NightPWake"	511	1428812	3.44697934259627	3.36062608329352	3.4097159920458	3.48504861228094
"NightPWake"	515	1428812	3.44358970992075	3.35094859631348	3.4064699852333	3.4815090960759
"NightPWake"	520	1428812	3.43938953712601	3.34471170180254	3.40244702390419	3.47712402517236
"NightPWake"	524	1428812	3.43605840300434	3.34261615867516	3.39925584054417	3.47364689663724
"NightPWake"	529	1428812	3.43193009737576	3.3418006088444	3.39530025035296	3.46933844958798
"NightPWake"	534	1428812	3.42784066525872	3.33843244304215	3.39138111748469	3.46507143135999
"NightPWake"	538	1428812	3.42459662043156	3.33685713872237	3.38827161002426	3.46168711723593
"NightPWake"	543	1428812	3.42057534649864	3.33489201900158	3.3844164258514	3.4574927074342
"NightPWake"	548	1428812	3.41659096550705	3.33218855192844	3.38059587046761	3.45333758335675
"NightPWake"	553	1428812	3.41264280666206	3.33184154169182	3.37680932413101	3.44922101966551
"NightPWake"	558	1428812	3.40873021729901	3.32826081408754	3.37305618363137	3.44514231087609
"NightPWake"	563	1428812	3.4048525622358	3.32525272728731	3.36933586170633	3.44110077064092
"NightPWake"	568	1428812	3.40100922315404	3.32143063759829	3.36564778648332	3.43709573106438
"NightPWake"	573	1428812	3.39719959800728	3.31803644428097	3.36199140094558	3.43312654204827
"NightPWake"	578	1428812	3.39342310045502	3.31593958981075	3.35836616242126	3.42919257066603
"NightPWake"	583	1428812	3.38967915932115	3.31300107651735	3.35477154209429	3.42529320056416
"NightPWake"	588	1428812	3.38596721807543	3.30967276511771	3.35120702453591	3.42142783138951
"NightPWake"	594	1428812	3.38155436572859	3.30673924467719	3.34696863249946	3.41683344711982
"NightPWake"	599	1428812	3.37791093427677	3.30326104142245	3.34346858984902	3.4130408421152
"NightPWake"	604	1428812	3.37429781458584	3.3001224006216	3.33999708544866	3.40928041819149
"NightPWake"	610	1428812	3.3700013790648	3.29778063025702	3.33586829829551	3.4048096307217
"NightPWake"	615	1428812	3.36645320179673	3.29398670415993	3.33245796095875	3.40111812715885
"NightPWake"	621	1428812	3.36223330318446	3.29018242692696	3.328401280811	3.39672854310594
"NightPWake"	626	1428812	3.35874777498977	3.28743699759138	3.32504998222899	3.39310349088283
"NightPWake"	632	1428812	3.35460173412785	3.28317811498382	3.32106292190114	3.38879222680639
"NightPWake"	637	1428812	3.35117668102953	3.27812758256997	3.31776864320338	3.38523128693957
"NightPWake"	643	1428812	3.34710195701587	3.27539975983797	3.31384884230959	3.38099560995138
"NightPWake"	649	1428812	3.34306510859911	3.27355236125249	3.30996477614229	3.37680006096054
"NightPWake"	655	1428812	3.33906543813243	3.26982195910809	3.30611579597879	3.37264389033015
"NightPWake"	660	1428812	3.33576028913682	3.26780573975361	3.30293465844298	3.36920996904393
"NightPWake"	666	1428812	3.33182702920851	3.26343140777179	3.29914837554197	3.3651241134816
"NightPWake"	672	1428812	3.32792907201447	3.26076477989611	3.29539543382417	3.36107562257002
"NightPWake"	678	1428812	3.32406578947276	3.25641106605722	3.29167524851249	3.35706382225694
"NightPWake"	684	1428812	3.32023657011536	3.25332299636817	3.28798725011609	3.35308805652528
"NightPWake"	690	1428812	3.31644081850734	3.251081267163	3.28433088390145	3.34914768675629
"NightPWake"	697	1428812	3.31205396825922	3.24802535007908	3.28010438259003	3.34459449657685
"NightPWake"	703	1428812	3.30832876044209	3.24611908814822	3.27651471695392	3.34072870643031
"NightPWake"	709	1428812	3.30463523443573	3.24271711510101	3.2729550185799	3.3368963979757
"NightPWake"	715	1428812	3.30097285589221	3.23687986558291	3.26942478901234	3.3330969988239
"NightPWake"	722	1428812	3.29673875358969	3.23226620170119	3.26534278531513	3.32870521671223
"NightPWake"	728	1428812	3.29314209136126	3.23036719484701	3.26187475318424	3.3249752259499
"NightPWake"	735	1428812	3.28898328889293	3.22713503149572	3.25786403495153	3.32066295471801
"NightPWake"	741	1428812	3.28545002616198	3.22319424932782	3.25445603707926	3.31699989281333
"NightPWake"	748	1428812	3.28136389202274	3.2186906342446	3.25051414655964	3.31276431698663
"NightPWake"	755	1428812	3.2773158449076	3.21723149707299	3.24660834334698	3.30856892431752
"NightPWake"	761	1428812	3.27387587063019	3.21494649264863	3.24328873559119	3.30500428539653
"NightPWake"	768	1428812	3.26989670486998	3.21037064393774	3.2394482204849	3.30088153941176
"NightPWake"	775	1428812	3.26595366692398	3.20510085785081	3.2356419606249	3.29679688288493
"NightPWake"	782	1428812	3.262046106664	3.20065669312989	3.23186934771088	3.29274962146725
"NightPWake"	789	1428812	3.25817339135428	3.19841862921596	3.22812978953763	3.28873907958461
"NightPWake"	796	1428812	3.2543349050366	3.1943109203945	3.22442270943146	3.28476459976764
"NightPWake"	803	1428812	3.25053004794229	3.19172149041723	3.22074754571104	3.28082554201139
"NightPWake"	810	1428812	3.24675823592981	3.18959877187611	3.21710375117154	3.27692128316298
"NightPWake"	817	1428812	3.24301889994652	3.18644703133452	3.21349079259067	3.2730512163359
"NightPWake"	825	1428812	3.23878442903867	3.1838210307119	3.20939878930121	3.26866939293357
"NightPWake"	832	1428812	3.23511283546367	3.18131101791928	3.20585017445048	3.2648706234484
"NightPWake"	839	1428812	3.2314720220771	3.17986096251269	3.20233080558506	3.26110423840979
"NightPWake"	847	1428812	3.22734812657425	3.17381890538955	3.19834386579666	3.25683875402443
"NightPWake"	854	1428812	3.22377156356845	3.16883436609056	3.19488556523391	3.25313994577853
"NightPWake"	862	1428812	3.21971980723516	3.1667438498581	3.19096720726671	3.24895031853858
"NightPWake"	870	1428812	3.21570550268047	3.15776281556111	3.18708446637927	3.24480006005073
"NightPWake"	877	1428812	3.21222316858939	3.15638605747778	3.18371577830495	3.24120030418063
"NightPWake"	885	1428812	3.20827725177346	3.1540682948176	3.17989809652184	3.23712191033163
"NightPWake"	893	1428812	3.20436686423497	3.15009803195405	3.17611422576879	3.23308084003086
"NightPWake"	901	1428812	3.20049137186365	3.14332487123232	3.17236357001431	3.22907641906367
"NightPWake"	909	1428812	3.19665015737515	3.14128298640619	3.16864554888111	3.2251079912845
"NightPWake"	917	1428812	3.19284261972097	3.13813476724695	3.1649595971019	3.22117491797759
"NightPWake"	925	1428812	3.18906817352401	3.13484329703346	3.16130516399879	3.21727657724592
"NightPWake"	934	1428812	3.18486076673411	3.12826773562817	3.15723093384463	3.21293170669631
"NightPWake"	942	1428812	3.18115476466652	3.12520460619562	3.15364171322484	3.20910518119228
"NightPWake"	950	1428812	3.17748011994617	3.12129900882981	3.15008237908038	3.20531154694508
"NightPWake"	959	1428812	3.17338297180512	3.11747432366003	3.14611323532127	3.2010823289873
"NightPWake"	967	1428812	3.16977323065463	3.11319015745401	3.14261577982765	3.19735675200443
"NightPWake"	976	1428812	3.16574781528867	3.10913485301086	3.13871504011377	3.19320273662146
"NightPWake"	985	1428812	3.16175936854507	3.10727668240396	3.13484956477727	3.18908746583631
"NightPWake"	994	1428812	3.15780721757337	3.10378749167441	3.13101871948967	3.18501022632766
"NightPWake"	1002	1428812	3.15432413538961	3.10126439985472	3.12764209638668	3.18141737958894
"NightPWake"	1011	1428812	3.15043877116788	3.09585704068195	3.12387499234925	3.17741009906754
"NightPWake"	1020	1428812	3.14658785890505	3.09219322431443	3.12014077921231	3.17343889609717
"NightPWake"	1030	1428812	3.14234873806515	3.08975616963197	3.11602953461792	3.16906798199526
"NightPWake"	1039	1428812	3.13856858814809	3.08787416869394	3.11236289893504	3.1651708570097
"NightPWake"	1048	1428812	3.13482105738087	3.08165297452103	3.10872742403876	3.16130786899166
"NightPWake"	1057	1428812	3.13110558763087	3.0771168340589	3.10512258279457	3.15747842729135
"NightPWake"	1067	1428812	3.12701422923376	3.07333555388112	3.10115250744852	3.15326213707026
"NightPWake"	1076	1428812	3.12336467429572	3.06926995325549	3.09761066541073	3.14950164333535
"NightPWake"	1086	1428812	3.11934526122877	3.06598004117751	3.09370936689622	3.14536059410845
"NightPWake"	1096	1428812	3.11536270712248	3.06369943582878	3.08984331476069	3.14125808069985
"NightPWake"	1105	1428812	3.11180936881175	3.06007808853178	3.08639347957856	3.13759818117547
"NightPWake"	1115	1428812	3.10789501620295	3.05733578965108	3.08259266438626	3.13356695119039
"NightPWake"	1125	1428812	3.10401562924755	3.05426560165052	3.07882530473368	3.1295722563612
"NightPWake"	1135	1428812	3.10017058879825	3.04912957457736	3.07509081469318	3.12561344275083
"NightPWake"	1145	1428812	3.09635929200864	3.04332214889357	3.07138862362335	3.12168987379274
"NightPWake"	1155	1428812	3.09258115176601	3.03809646635651	3.06771817564121	3.11780092968173
"NightPWake"	1166	1428812	3.08846281116261	3.03440417799454	3.06371670010555	3.11356236289873
"NightPWake"	1176	1428812	3.08475245555825	3.02904906565458	3.06011116602322	3.10974418478991
"NightPWake"	1187	1428812	3.08070734646585	3.02715221802462	3.05617983424803	3.10558205571215
"NightPWake"	1197	1428812	3.07706238606975	3.02291321708537	3.05263695008866	3.10183212292599
"NightPWake"	1208	1428812	3.07308794959565	3.02063148047851	3.04877333694713	3.0977437327426
"NightPWake"	1219	1428812	3.06914955549846	3.01520634105719	3.04494426953862	3.09369293808601
"NightPWake"	1230	1428812	3.06524655594447	3.01055641201195	3.04114913345306	3.0896790561826
"NightPWake"	1241	1428812	3.06137832041098	3.00621471059796	3.03738733055507	3.08570142265984
"NightPWake"	1252	1428812	3.05754423507496	3.00273771747006	3.03365827841362	3.0817593908916
"NightPWake"	1263	1428812	3.05374370222851	2.99929701220581	3.02996140975639	3.07785233137241
"NightPWake"	1274	1428812	3.04997613971957	2.99576893445884	3.02629617194778	3.07397963111891
"NightPWake"	1285	1428812	3.04624098041684	2.99404771311262	3.02266202648908	3.07014069309731
"NightPWake"	1297	1428812	3.04220256791383	2.99084241574376	3.01873234850472	3.06599058334517
"NightPWake"	1308	1428812	3.03853339147989	2.98766060176315	3.01516153384996	3.06222037705941
"NightPWake"	1320	1428812	3.03456569446314	2.9836185914945	3.01129974141326	3.05814391556188
"NightPWake"	1332	1428812	3.03063391824424	2.98093773997848	3.00747244169815	3.05410485447682
"NightPWake"	1344	1428812	3.02673741825002	2.97280945876779	3.00367902197587	3.05010251600588
"NightPWake"	1356	1428812	3.0228755671027	2.96815947623012	2.99991888572727	3.04613624058087
"NightPWake"	1368	1428812	3.01904775401374	2.96458627296707	2.99619145207543	3.04220538621649
"NightPWake"	1380	1428812	3.015253384204	2.96077629822553	2.99249615524296	3.03830932789149
"NightPWake"	1392	1428812	3.01149187834914	2.95553863918934	2.98883244403262	3.0344474569568
"NightPWake"	1405	1428812	3.00745334548161	2.95193127498803	2.98489844442763	3.03030165574502
"NightPWake"	1417	1428812	3.00375851016275	2.94782952709703	2.98129882726043	3.02650912213358
"NightPWake"	1430	1428812	2.9997909293252	2.9434343355466	2.97743304969201	3.02243709818722
"NightPWake"	1443	1428812	2.99585926719144	2.93959682454047	2.9736018178859	3.01840241345815
"NightPWake"	1455	1428812	2.99226136343613	2.93569928380043	2.97009542695642	3.01471064513531
"NightPWake"	1468	1428812	2.98839697909955	2.93233411802575	2.9663289179124	3.01074588118018
"NightPWake"	1482	1428812	2.98427343320313	2.92792665084187	2.96230933871248	3.00651572076318
"NightPWake"	1495	1428812	2.9804791696439	2.92368366893397	2.95861031060374	3.00262380747077
"NightPWake"	1508	1428812	2.97671776820701	2.91972715252929	2.95494291565299	2.99876602689676
"NightPWake"	1522	1428812	2.97270313232502	2.91607117811963	2.95102817319631	2.99464898776157
"NightPWake"	1535	1428812	2.96900819625136	2.91298921569566	2.94742477408118	2.99086022517435
"NightPWake"	1549	1428812	2.9650638793264	2.90867076291402	2.94357774924117	2.98681619347411
"NightPWake"	1563	1428812	2.96115506300309	2.90557080044413	2.93976492032107	2.98280901046419
"NightPWake"	1577	1428812	2.95728111393528	2.90241648445891	2.93598568290736	2.97883801270954
"NightPWake"	1591	1428812	2.95344141557582	2.89950194268426	2.93223944849476	2.97490255450566
"NightPWake"	1605	1428812	2.94963536758768	2.89480330161782	2.92852564393227	2.9710020072529
"NightPWake"	1619	1428812	2.94586238528061	2.88975719047133	2.92484371089312	2.96713575885819
"NightPWake"	1634	1428812	2.94185595020775	2.88701314809	2.92093353249579	2.96303073410561
"NightPWake"	1648	1428812	2.93814966575316	2.88308026045163	2.91731590418308	2.95923365436086
"NightPWake"	1663	1428812	2.93421343504406	2.88082992206031	2.91347342218059	2.95520142297371
"NightPWake"	1678	1428812	2.93031256017817	2.87659594556648	2.90966504125488	2.95120584246322
"NightPWake"	1693	1428812	2.92644641166202	2.87140043329769	2.9058901596854	2.94724625449257
"NightPWake"	1708	1428812	2.92261437666563	2.86707784431896	2.90214819156164	2.9433220182795
"NightPWake"	1723	1428812	2.91881585843954	2.86325724318148	2.89843856623354	2.93943250997828
"NightPWake"	1738	1428812	2.91505027575705	2.85933171866405	2.89476072778562	2.93557712208854
"NightPWake"	1754	1428812	2.91106931880168	2.85626093838738	2.89087212624904	2.93150165020221
"NightPWake"	1769	1428812	2.90737002486843	2.85201159046173	2.8872582796322	2.92771491989248
"NightPWake"	1785	1428812	2.90345853672752	2.84738147268436	2.88343675024808	2.92371138818213
"NightPWake"	1801	1428812	2.8995819633119	2.84354777317499	2.8796489388995	2.91974400493413
"NightPWake"	1817	1428812	2.89573968682047	2.84022232721275	2.87589425411243	2.91581212504154
"NightPWake"	1833	1428812	2.89193110570604	2.83500213095558	2.87217211986256	2.91191512048964
"NightPWake"	1850	1428812	2.88792075336779	2.83109905168076	2.86825239058394	2.90781208244895
"NightPWake"	1866	1428812	2.88417983564236	2.82725116101726	2.86459563582602	2.90398509478107
"NightPWake"	1883	1428812	2.88024010414647	2.82308725415424	2.86074415411183	2.89995512285574
"NightPWake"	1900	1428812	2.87633579112846	2.81845652178006	2.85692690844353	2.89596178746658
"NightPWake"	1917	1428812	2.87246626542883	2.81514396587027	2.85314329386111	2.89200443030665
"NightPWake"	1934	1428812	2.86863091261012	2.81113055056921	2.84939272132067	2.88808241063037
"NightPWake"	1951	1428812	2.86482913437139	2.80830870886522	2.84567461714051	2.88419510463487
"NightPWake"	1968	1428812	2.8610603479881	2.80376852955713	2.84198842247106	2.88034190486842
"NightPWake"	1986	1428812	2.8571051976193	2.80041758786535	2.83811956816052	2.87629856361124
"NightPWake"	2004	1428812	2.85318574225049	2.79753347994771	2.83428524803335	2.8722921122133
"NightPWake"	2021	1428812	2.84951623424054	2.7949906249722	2.83069510293636	2.86854151431845
"NightPWake"	2039	1428812	2.84566437323103	2.79174411830515	2.82692619322311	2.86460490484531
"NightPWake"	2058	1428812	2.8416352451349	2.78776976755499	2.82298344599898	2.86048753297645
"NightPWake"	2076	1428812	2.83785235130467	2.78568079986705	2.81928129453706	2.85662216338249
"NightPWake"	2095	1428812	2.83389472432197	2.78267664282611	2.8154077684606	2.85257863811624
"NightPWake"	2113	1428812	2.83017837139747	2.7785492464391	2.81177004540375	2.84878198236549
"NightPWake"	2132	1428812	2.82628975203605	2.77486653972117	2.80796334564859	2.84480970814674
"NightPWake"	2151	1428812	2.82243564212909	2.76955107862173	2.80419007163088	2.84087305775792
"NightPWake"	2170	1428812	2.81861543455397	2.76704198728601	2.80044963993891	2.83697139956012
"NightPWake"	2190	1428812	2.81463013949106	2.76255177693331	2.79654719959403	2.83290151829245
"NightPWake"	2209	1428812	2.81087768542479	2.75869762961989	2.79287241687688	2.82906977700863
"NightPWake"	2229	1428812	2.80696245059701	2.75518622001272	2.78903787011275	2.82507218296626
"NightPWake"	2249	1428812	2.80308219711524	2.75259880864188	2.78523722998537	2.8211106747047
"NightPWake"	2269	1428812	2.79923630541717	2.74801156558329	2.78146990060533	2.81718460820254
"NightPWake"	2289	1428812	2.79542417225589	2.74319569232102	2.77773530167473	2.81329335650528
"NightPWake"	2309	1428812	2.79164521013204	2.74037984446509	2.77403286794742	2.80943630912798
"NightPWake"	2330	1428812	2.78771237423496	2.73617936589667	2.77017932794621	2.80542257140311
"NightPWake"	2351	1428812	2.78381483349493	2.73243171881952	2.76636002218475	2.80144521844486
"NightPWake"	2372	1428812	2.77995196003131	2.72937472626314	2.76257434625583	2.79750359813702
"NightPWake"	2393	1428812	2.77612314257032	2.72508971781106	2.75882171163805	2.79359707571805
"NightPWake"	2414	1428812	2.77232778586449	2.72178846241603	2.75510154514352	2.78972503317112
"NightPWake"	2436	1428812	2.76838695511142	2.71722159642008	2.75123844373028	2.78570493388833
"NightPWake"	2457	1428812	2.76465832054836	2.71264846823263	2.74758303290133	2.78190163207977
"NightPWake"	2479	1428812	2.76078616577803	2.71008121594365	2.74378659220118	2.77795227722261
"NightPWake"	2501	1428812	2.75694823013552	2.70599918117305	2.740023373023	2.77403816524485
"NightPWake"	2524	1428812	2.7529717799495	2.70252619599664	2.73612399243841	2.76998314644203
"NightPWake"	2546	1428812	2.74920198764585	2.6983125460949	2.73242694304211	2.76613920273527
"NightPWake"	2569	1428812	2.74529551895885	2.69562150707815	2.72859552605726	2.7621562356235
"NightPWake"	2592	1428812	2.74142387584365	2.69234139950732	2.72479793706273	2.75820911734209
"NightPWake"	2615	1428812	2.73758644285353	2.69044009177612	2.72103358254141	2.75429720983708
"NightPWake"	2638	1428812	2.73378262071345	2.68745453820345	2.7173018844786	2.75041989191921
"NightPWake"	2662	1428812	2.72984861851043	2.68439696700059	2.71344214693813	2.74641021898763
"NightPWake"	2686	1428812	2.72594993230769	2.68110228537251	2.70961673136304	2.74243688122034
"NightPWake"	2710	1428812	2.72208593367079	2.67679535502465	2.70582503132242	2.73849922751169
"NightPWake"	2734	1428812	2.71825601079163	2.67310524227639	2.70206645633547	2.73459662408198
"NightPWake"	2758	1428812	2.71445956790698	2.66866989913387	2.69834043131661	2.73072845386855
"NightPWake"	2783	1428812	2.71053991601246	2.66433553259333	2.69449316401852	2.72673507737181
"NightPWake"	2807	1428812	2.70681004246351	2.65959356531113	2.69083187115018	2.72293535919443
"NightPWake"	2833	1428812	2.70280517048377	2.65590849584999	2.68690031273155	2.71885582854522
"NightPWake"	2858	1428812	2.69898884995188	2.65161724358208	2.68315354378216	2.71496868613901
"NightPWake"	2883	1428812	2.69520577305247	2.64757241593763	2.67943911500308	2.71111571285984
"NightPWake"	2909	1428812	2.69130602088482	2.64238527741496	2.67560981935009	2.70714422874908
"NightPWake"	2935	1428812	2.68744097516961	2.63959594527006	2.6718142951317	2.70320840870736
"NightPWake"	2961	1428812	2.68361002360119	2.63564790640706	2.66805195056476	2.69930761931114
"NightPWake"	2988	1428812	2.67966717506301	2.63262730397462	2.66417940115134	2.69529321615572
"NightPWake"	3014	1428812	2.67590389321527	2.62832639614725	2.66048292311672	2.69146194276334
"NightPWake"	3041	1428812	2.67203008127051	2.62410055960233	2.65667757872461	2.6875184513505
"NightPWake"	3068	1428812	2.66819051762016	2.62067634924668	2.65290557994955	2.68361013224196
"NightPWake"	3096	1428812	2.66424428067028	2.61589400522717	2.64902847787475	2.67959354767389
"NightPWake"	3123	1428812	2.66047264197303	2.6119272310775	2.64532262551789	2.67575497380204
"NightPWake"	3151	1428812	2.65659560506806	2.6075950188877	2.64151291949811	2.67180943542504
"NightPWake"	3179	1428812	2.65275287325273	2.60360360814817	2.63773663012207	2.66789911120562
"NightPWake"	3207	1428812	2.64894384476595	2.59978504550119	2.63399317501926	2.66402337945192
"NightPWake"	3236	1428812	2.64503368486098	2.59621567032508	2.6301500342916	2.66004505074809
"NightPWake"	3265	1428812	2.64115841607872	2.59238478215078	2.62634089286589	2.65610252541119
"NightPWake"	3294	1428812	2.63731742124167	2.589830360432	2.62256515319239	2.65219516609649
"NightPWake"	3323	1428812	2.63351009940443	2.58549126148379	2.61882223335376	2.64832235230994
"NightPWake"	3353	1428812	2.62960630249557	2.58217138538251	2.61498418103575	2.64435170311662
"NightPWake"	3383	1428812	2.62573728374954	2.57876142894519	2.61118003340832	2.64041672520547
"NightPWake"	3413	1428812	2.62190242897039	2.57426204797766	2.60740919546944	2.63651678466845
"NightPWake"	3443	1428812	2.61810114009024	2.57175988612581	2.60367108775963	2.63265126432923
"NightPWake"	3474	1428812	2.61420778580883	2.56783273055741	2.59984216193358	2.62869241535208
"NightPWake"	3505	1428812	2.61034902469964	2.5657345694397	2.59604697553976	2.62476903214909
"NightPWake"	3536	1428812	2.6065242474392	2.56232552462955	2.59228493796648	2.62088048618887
"NightPWake"	3568	1428812	2.60261110723252	2.55877947055141	2.5884357046702	2.61690239562172
"NightPWake"	3600	1428812	2.59873291111914	2.55596145296835	2.58462056436992	2.61296011879655
"NightPWake"	3632	1428812	2.59488904052179	2.55056634393435	2.58083891723561	2.60905301789845
"NightPWake"	3664	1428812	2.59107889314418	2.54657004226526	2.57709017914496	2.60518047198393
"NightPWake"	3697	1428812	2.58718437848567	2.54189269181617	2.57325815872103	2.60122246086425
"NightPWake"	3730	1428812	2.58332447753126	2.53634287755459	2.56945992362039	2.5972999095643
"NightPWake"	3763	1428812	2.5794985804173	2.53233566912828	2.56569488214174	2.59341218959149
"NightPWake"	3797	1428812	2.57559168480527	2.52944545418003	2.56184985745633	2.58944244410485
"NightPWake"	3831	1428812	2.57171962234351	2.52591783411559	2.55803884321423	2.58550837185271
"NightPWake"	3865	1428812	2.56788177738528	2.52240128390588	2.55426124186327	2.58160933863515
"NightPWake"	3899	1428812	2.56407755046251	2.51844558730564	2.55051647147743	2.57774472699941
"NightPWake"	3934	1428812	2.56019593451405	2.51485091347933	2.54669525659222	2.57380177127177
"NightPWake"	3969	1428812	2.55634870437755	2.51119273073429	2.54290762948508	2.56989401594674
"NightPWake"	4004	1428812	2.55253525617602	2.50731781895025	2.53915300372012	2.56602083927202
"NightPWake"	4040	1428812	2.54864747655201	2.50481795684898	2.53532493061614	2.56207243758339
"NightPWake"	4076	1428812	2.54479419154563	2.5016067313293	2.53153056202604	2.55815933678954
"NightPWake"	4113	1428812	2.54086917806117	2.49677467602574	2.52766529638078	2.55417366751902
"NightPWake"	4149	1428812	2.53708399459185	2.49337863013981	2.5239374797132	2.55033024938425
"NightPWake"	4186	1428812	2.53322774275439	2.4876812265881	2.52013941793203	2.54641493107544
"NightPWake"	4224	1428812	2.52930259050054	2.48384025161218	2.51627323348043	2.54242992690016
"NightPWake"	4261	1428812	2.52551451937692	2.48096784812693	2.51254182129342	2.53858435114013
"NightPWake"	4299	1428812	2.52165815794493	2.47749186600092	2.50874288961168	2.5346697065549
"NightPWake"	4338	1428812	2.51773560122027	2.47408229620752	2.50487849016202	2.53068813224171
"NightPWake"	4376	1428812	2.51394740084179	2.47000020012271	2.50114620888613	2.52684318925708
"NightPWake"	4415	1428812	2.51009356786391	2.46595611617105	2.49734901673694	2.52293188501684
"NightPWake"	4455	1428812	2.50617612574787	2.46233450868665	2.49348889601902	2.51895628488018
"NightPWake"	4494	1428812	2.50239034299254	2.45921144207384	2.4897582656289	2.51511454839272
"NightPWake"	4534	1428812	2.49854146895325	2.4551918044117	2.48596521976161	2.5112090385883
"NightPWake"	4575	1428812	2.49463145708838	2.45189324166974	2.48211167276244	2.50724174873132
"NightPWake"	4616	1428812	2.49075633371606	2.44820977532762	2.47829226280183	2.5033101132662
"NightPWake"	4657	1428812	2.48691548172826	2.441855658829	2.4745063893146	2.4994134981605
"NightPWake"	4698	1428812	2.48310830024664	2.43745852850309	2.4707534674597	2.49555128613038
"NightPWake"	4740	1428812	2.47924256141572	2.43441661497735	2.46694258252614	2.49162991750652
"NightPWake"	4783	1428812	2.47532011031987	2.43070686964701	2.46307554367624	2.48765127391303
"NightPWake"	4825	1428812	2.47152277828092	2.42714697764003	2.45933162094051	2.4837997838909
"NightPWake"	4868	1428812	2.46766912882713	2.42418080813072	2.45553193717494	2.47989141562775
"NightPWake"	4912	1428812	2.46376094063641	2.41989194663125	2.45167823696684	2.47592798246873
"NightPWake"	4955	1428812	2.45997525627211	2.41566312079322	2.44794510181243	2.47208902210275
"NightPWake"	5000	1428812	2.45604851630299	2.41178657658596	2.44407263010603	2.46810726666196
"NightPWake"	5044	1428812	2.45224306385494	2.40773328298829	2.44031953856058	2.46424873559887
"NightPWake"	5089	1428812	2.44838531016578	2.40524182374438	2.43651463419938	2.46033741139536
"NightPWake"	5135	1428812	2.44447693082565	2.40075683774042	2.43265956138398	2.45637500138283
"NightPWake"	5180	1428812	2.44068725161407	2.397666489298	2.42892134357415	2.45253316480968
"NightPWake"	5227	1428812	2.43676413428733	2.39414462160068	2.42505126610673	2.44855629352676
"NightPWake"	5273	1428812	2.43295850060768	2.38968698542445	2.42129685789869	2.44469874779925
"NightPWake"	5320	1428812	2.42910427579293	2.38576421613136	2.41749428673482	2.44079218009543
"NightPWake"	5368	1428812	2.42520303591092	2.38197388019123	2.41364510011892	2.43683819550228
"NightPWake"	5415	1428812	2.42141673096956	2.37846022667827	2.40990909414252	2.43300092643442
"NightPWake"	5464	1428812	2.41750414160651	2.37400987882669	2.40604825391563	2.42903590665332
"NightPWake"	5512	1428812	2.41370527726956	2.36995573467228	2.40229941432006	2.42518636194177
"NightPWake"	5562	1428812	2.40978314746155	2.36597438904366	2.39842870580069	2.42121213992764
"NightPWake"	5611	1428812	2.40597352231478	2.36346998012779	2.39466880744892	2.41735214208806
"NightPWake"	5661	1428812	2.40212029428849	2.35913115041238	2.39086565630126	2.41344818963022
"NightPWake"	5712	1428812	2.3982249078886	2.35510077096997	2.38702067171874	2.40950175258852
"NightPWake"	5763	1428812	2.3943641506215	2.35082778873267	2.38320964799463	2.40559062443804
"NightPWake"	5814	1428812	2.39053741221753	2.3482685401767	2.37943198951924	2.40171417994695
"NightPWake"	5866	1428812	2.38667004989325	2.34483658436609	2.37561401123876	2.3977968063533
"NightPWake"	5918	1428812	2.38283682241808	2.34102087156783	2.37182951769149	2.39391422874765
"NightPWake"	5971	1428812	2.37896438634072	2.3374829852747	2.36800609840711	2.38999215886938
"NightPWake"	6024	1428812	2.37512617434137	2.33333603118492	2.36421625708605	2.38610497004125
"NightPWake"	6078	1428812	2.37125012150383	2.33046184372271	2.36038883764789	2.38217967708975
"NightPWake"	6132	1428812	2.36740835642044	2.32667675950986	2.35659506431493	2.37828932422751
"NightPWake"	6187	1428812	2.36353007175721	2.32221425694715	2.35276501504193	2.37436220780348
"NightPWake"	6242	1428812	2.35968611417058	2.31890626683863	2.34896865608988	2.37047006572165
