model	PC	zt	loading	centre	score_sd	variance_fraction
"sleep_raw"	"PC3"	2.75	0.130452022684086	0.649765747190917	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	3.25	0.107085894775814	0.66683243485497	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	3.75	0.09708541107746	0.670174741836295	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	4.25	0.0890872792653258	0.670630593086375	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	4.75	0.081649060862269	0.657817659880822	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	5.25	0.0602310812719142	0.636382012976894	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	5.75	0.0395421747193846	0.614230334521511	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	6.25	0.0378097446544189	0.584322518409905	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	6.75	0.031766965642798	0.550245702768523	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	7.25	0.00625882250890659	0.432029665444586	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	7.75	0.0392211670264817	0.406349966182689	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	8.25	0.0759861421385962	0.285054968289573	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	8.75	0.153561055761939	0.289618922370542	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	9.25	0.217346041886225	0.284149050175363	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	9.75	0.274382584967712	0.342446377889118	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	10.25	0.296056624623574	0.4223538511578	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	10.75	0.259511035072351	0.503883307672353	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	11.25	0.199712168483275	0.581967817467161	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	11.75	0.123666720102268	0.651468721709426	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	12.25	0.0665866121828385	0.694873342553079	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	12.75	0.0230684703506426	0.724852035163255	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	13.25	-0.00865996046130742	0.739905180497862	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	13.75	-0.0248941626238168	0.747716011233734	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	14.25	-0.0485515158655356	0.747302202453622	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	14.75	-0.0674508691617208	0.744123705828331	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	15.25	-0.076190769455806	0.73751486494828	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	15.75	-0.0789857832900046	0.729514950371419	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	16.25	-0.0843434891658661	0.72157751097742	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	16.75	-0.0974379926413439	0.714021800636719	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	17.25	-0.112516453250314	0.701458189841446	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	17.75	-0.123739385977864	0.686663665224778	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	18.25	-0.14495134591247	0.667107874128257	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	18.75	-0.159997895363866	0.648851370305451	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	19.25	-0.168632820585029	0.623560438839272	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	19.75	-0.182596902477324	0.597087232839015	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	20.25	-0.213911870158153	0.561753149058926	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	20.75	-0.236135361151431	0.523614242319508	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	21.25	-0.231233748888437	0.497752706904038	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	21.75	-0.19881843220999	0.476153336475511	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	22.25	-0.145467969020694	0.462424709417576	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	22.75	-0.0846325482691656	0.452175125596757	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	23.25	0.0381015885714772	0.451217245635461	0.505145968687549	0.116485246500102
"sleep_raw"	"PC3"	23.75	0.0996915611752731	0.468522901757039	0.505145968687549	0.116485246500102
"sleep_centered_shape"	"PC1"	0.25	-0.224403448760622	-0.0725808074466969	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	0.75	-0.248736235020831	-0.0226869500840487	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	1.25	-0.238278044943382	-0.00744026098709949	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	1.75	-0.228618659889016	0.0270041994506403	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	2.25	-0.214325882768476	0.0526971700928255	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	2.75	-0.19781157179808	0.0684526881695869	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	3.25	-0.177078097126691	0.0855193758336394	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	3.75	-0.171665327225029	0.0888616828149647	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	4.25	-0.168042244646373	0.0893175340650451	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	4.75	-0.161835755635534	0.0765046008594924	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	5.25	-0.136177824863341	0.0550689539555641	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	5.75	-0.12645803928967	0.0329172755001821	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	6.25	-0.125946945198499	0.00300945938857503	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	6.75	-0.124298418820599	-0.0310673562528074	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	7.25	-0.024566339327324	-0.149283393576744	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	7.75	0.0978565803316815	-0.174963092838641	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	8.25	0.167747169519499	-0.296258090731758	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	8.75	0.235056295119806	-0.291694136650789	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	9.25	0.240279084918676	-0.297164008845968	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	9.75	0.253099084900019	-0.238866681132213	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	10.25	0.248755007165894	-0.15895920786353	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	10.75	0.234313327386973	-0.0774297513489777	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	11.25	0.202502697997912	0.000654758445831238	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	11.75	0.158194477044608	0.070155662688096	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	12.25	0.123485180831566	0.113560283531749	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	12.75	0.0998554145743962	0.143538976141924	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	13.25	0.084994110810762	0.158592121476532	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	13.75	0.0620968484207901	0.166402952212405	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	14.25	0.055026211681769	0.165989143432292	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	14.75	0.0475607651949204	0.162810646807001	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	15.25	0.0402098877131384	0.156201805926949	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	15.75	0.0448156253989028	0.148201891350088	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	16.25	0.0484905862010087	0.140264451956091	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	16.75	0.0472881324917474	0.132708741615388	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	17.25	0.045724262710308	0.120145130820115	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	17.75	0.0423593610743114	0.105350606203448	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	18.25	0.0483379349248454	0.0857948151069264	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	18.75	0.0500471745081506	0.0675383112841223	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	19.25	0.0536315168177742	0.0422473798179424	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	19.75	0.0483935710249301	0.0157741738176851	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	20.25	0.0411024986055836	-0.0195599099624044	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	20.75	0.0288240603606198	-0.0576988167018221	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	21.25	0.0235327584699477	-0.0835603521172914	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	21.75	0.0103125273143284	-0.10515972254582	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	22.25	0.00106223655267559	-0.118888349603756	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	22.75	-0.0166166524945177	-0.129137933424573	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	23.25	-0.117251325804718	-0.130095813385869	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC1"	23.75	-0.182843576454843	-0.112790157264292	0.669361840248441	0.367076926519197
"sleep_centered_shape"	"PC2"	0.25	0.137023967486653	-0.0725808074466969	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	0.75	0.165062880659334	-0.0226869500840487	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	1.25	0.149437489108493	-0.00744026098709949	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	1.75	0.141905188502885	0.0270041994506403	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	2.25	0.12428826517101	0.0526971700928255	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	2.75	0.100191488263123	0.0684526881695869	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	3.25	0.0793632076574142	0.0855193758336394	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	3.75	0.0719560004696285	0.0888616828149647	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	4.25	0.0654456472146647	0.0893175340650451	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	4.75	0.0581780071997601	0.0765046008594924	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	5.25	0.0406992366167412	0.0550689539555641	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	5.75	0.0230807781473064	0.0329172755001821	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	6.25	0.0231849721805493	0.00300945938857503	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	6.75	0.0176584723165162	-0.0310673562528074	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	7.25	0.0187303887452517	-0.149283393576744	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	7.75	0.0644824918174493	-0.174963092838641	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	8.25	0.109990981626781	-0.296258090731758	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	8.75	0.182252199343986	-0.291694136650789	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	9.25	0.231280720288996	-0.297164008845968	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	9.75	0.271002319095723	-0.238866681132213	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	10.25	0.27624980614903	-0.15895920786353	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	10.75	0.23049554407403	-0.0774297513489777	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	11.25	0.165992160049465	0.000654758445831238	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	11.75	0.0887534449043429	0.070155662688096	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	12.25	0.0333248067151614	0.113560283531749	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	12.75	-0.00415490876370711	0.143538976141924	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	13.25	-0.0297372408957469	0.158592121476532	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	13.75	-0.0434526957508927	0.166402952212405	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	14.25	-0.0665563004104337	0.165989143432292	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	14.75	-0.0852318504227032	0.162810646807001	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	15.25	-0.0965543438262577	0.156201805926949	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	15.75	-0.099646359510043	0.148201891350088	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	16.25	-0.108870234929164	0.140264451956091	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	16.75	-0.122821698530135	0.132708741615388	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	17.25	-0.138777990512281	0.120145130820115	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	17.75	-0.152254544023789	0.105350606203448	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	18.25	-0.173140603957902	0.0857948151069264	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	18.75	-0.185968364640499	0.0675383112841223	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	19.25	-0.191775913958582	0.0422473798179424	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	19.75	-0.205246948070609	0.0157741738176851	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	20.25	-0.233432554426484	-0.0195599099624044	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	20.75	-0.255661444313628	-0.0576988167018221	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	21.25	-0.248671805563025	-0.0835603521172914	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	21.75	-0.221207680448985	-0.10515972254582	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	22.25	-0.168588334319012	-0.118888349603756	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	22.75	-0.109013211717482	-0.129137933424573	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	23.25	0.0120215279041541	-0.130095813385869	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC2"	23.75	0.0587130372829115	-0.112790157264292	0.519671196059038	0.221254686426624
"sleep_centered_shape"	"PC3"	0.25	-0.133171624009378	-0.0725808074466969	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	0.75	-0.134023494108896	-0.0226869500840487	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	1.25	-0.0685440102660712	-0.00744026098709949	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	1.75	-0.0560682935086293	0.0270041994506403	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	2.25	-0.0288191045988142	0.0526971700928255	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	2.75	-0.0123753169027646	0.0684526881695869	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	3.25	0.0230913318744131	0.0855193758336394	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	3.75	0.0280724541489838	0.0888616828149647	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	4.25	0.0280049008090057	0.0893175340650451	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	4.75	0.0428606433980961	0.0765046008594924	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	5.25	0.0873034863922006	0.0550689539555641	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	5.75	0.122060509287788	0.0329172755001821	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	6.25	0.146683189164991	0.00300945938857503	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	6.75	0.14062466272697	-0.0310673562528074	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	7.25	0.237184946212868	-0.149283393576744	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	7.75	0.359745644845896	-0.174963092838641	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	8.25	0.364960503346458	-0.296258090731758	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	8.75	0.316669862257377	-0.291694136650789	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	9.25	0.204059386175663	-0.297164008845968	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	9.75	0.0659006168244719	-0.238866681132213	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	10.25	-0.081294203695975	-0.15895920786353	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	10.75	-0.184161395023304	-0.0774297513489777	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	11.25	-0.243964594309402	0.000654758445831238	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	11.75	-0.267981722568017	0.070155662688096	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	12.25	-0.2418747334017	0.113560283531749	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	12.75	-0.211737577117262	0.143538976141924	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	13.25	-0.165903708060945	0.158592121476532	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	13.75	-0.141206993385829	0.166402952212405	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	14.25	-0.10431898313447	0.165989143432292	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	14.75	-0.0761371465941554	0.162810646807001	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	15.25	-0.0661958488445165	0.156201805926949	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	15.75	-0.0644351017829757	0.148201891350088	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	16.25	-0.069198117041602	0.140264451956091	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	16.75	-0.0713413204599112	0.132708741615388	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	17.25	-0.0680502608682378	0.120145130820115	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	17.75	-0.0732797054442136	0.105350606203448	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	18.25	-0.0582423971464384	0.0857948151069264	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	18.75	-0.0267283738977513	0.0675383112841223	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	19.25	0.00685975998236377	0.0422473798179424	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	19.75	0.0234036450650496	0.0157741738176851	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	20.25	0.0449445096783468	-0.0195599099624044	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	20.75	0.04005283086834	-0.0576988167018221	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	21.25	0.0760912006694836	-0.0835603521172914	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	21.75	0.080024164743824	-0.10515972254582	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	22.25	0.118976984706924	-0.118888349603756	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	22.75	0.125927356429899	-0.129137933424573	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	23.25	0.0258785673604438	-0.130095813385869	0.392669009991399	0.126324748354375
"sleep_centered_shape"	"PC3"	23.75	-0.0603271307985996	-0.112790157264292	0.392669009991399	0.126324748354375
"sleep_change"	"PC1"	0.25	0.136447446073634	0.0199637105096288	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	0.75	0.120306828096313	-0.0103677158276544	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	1.25	0.113439705975762	-0.0157084990476073	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	1.75	0.125833127739984	-0.0234042083895341	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	2.25	0.146341440578551	-0.0262760700712251	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	2.75	0.157709061977694	-0.0415489313512611	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	3.25	0.147068088166655	-0.0642902018980937	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	3.75	0.154796137573975	-0.0839558475002563	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	4.25	0.163109670046549	-0.0850237134198658	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	4.75	0.165528277291189	-0.101467013267931	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	5.25	0.155132241869372	-0.122240926311045	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	5.75	0.144075132335446	-0.133571520456196	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	6.25	0.172377467178898	-0.151829234074376	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	6.75	0.18466575384551	-0.169011434861859	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	7.25	0.136217194854256	-0.136772574105472	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	7.75	0.0978345426840182	-0.126071052473039	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	8.25	0.0882746607091638	-0.0628070940729585	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	8.75	0.122242495757103	-0.0287029249595305	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	9.25	0.126571626751507	-0.00308655371343004	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	9.75	0.141881853038399	0.0218314222727439	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	10.25	0.159119678700554	0.0295298428724377	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	10.75	0.147078593042076	0.0266410755159782	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	11.25	0.148750320135005	0.0191844104884594	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	11.75	0.145659352231681	0.00288826295903029	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	12.25	0.134349363499126	-0.00355398214758402	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	12.75	0.131942097026777	-0.0233456357312007	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	13.25	0.124803168434067	-0.0352621497542085	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	13.75	0.136693007686313	-0.0317798126428215	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	14.25	0.13153267515712	-0.032610937279014	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	14.75	0.133597572237403	-0.0358539950444339	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	15.25	0.130487454806667	-0.0379952491083907	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	15.75	0.13734863302076	-0.0337904315463906	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	16.25	0.146092327996633	-0.0400526839205542	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	16.75	0.150993607659869	-0.0394628955470181	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	17.25	0.163598224215411	-0.0531098738236661	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	17.75	0.181559770828384	-0.0584768155516956	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	18.25	0.177665751614515	-0.0614404719546292	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	18.75	0.163916533952999	-0.0709655488043986	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	19.25	0.156351964370184	-0.0784275327427971	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	19.75	0.161713909911731	-0.0859659228058145	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	20.25	0.166795779681561	-0.0770031013598101	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	20.75	0.145500903207517	-0.0895469585795555	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	21.25	0.137757770178219	-0.0897505566772104	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	21.75	0.13542149971883	-0.0610951146811803	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	22.25	0.140160508960002	-0.0473120979292551	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	22.75	0.134319529187639	-0.0198451732669569	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	23.25	0.114070315679856	0.000180797381499813	0.623037452797032	0.404331370146141
"sleep_change"	"PC1"	23.75	0.125331804872089	-0.0190488888122298	0.623037452797032	0.404331370146141
"sleep_change"	"PC2"	0.25	-0.133571915340551	0.0199637105096288	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	0.75	-0.18266424197418	-0.0103677158276544	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	1.25	-0.153620964947483	-0.0157084990476073	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	1.75	-0.0844623692599646	-0.0234042083895341	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	2.25	-0.0437263126353348	-0.0262760700712251	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	2.75	-0.0211961077432575	-0.0415489313512611	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	3.25	-0.0542779975150704	-0.0642902018980937	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	3.75	-0.0883064048234675	-0.0839558475002563	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	4.25	-0.0398487275399031	-0.0850237134198658	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	4.75	0.0175721811376987	-0.101467013267931	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	5.25	-0.0556986849959497	-0.122240926311045	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	5.75	-0.0491404287960157	-0.133571520456196	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	6.25	0.014012459088881	-0.151829234074376	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	6.75	0.0695459357183588	-0.169011434861859	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	7.25	0.183139362865111	-0.136772574105472	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	7.75	0.116432367184598	-0.126071052473039	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	8.25	0.183660537340869	-0.0628070940729585	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	8.75	0.324100683907418	-0.0287029249595305	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	9.25	0.29028637236317	-0.00308655371343004	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	9.75	0.330543549878834	0.0218314222727439	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	10.25	0.354045706341527	0.0295298428724377	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	10.75	0.286768488221176	0.0266410755159782	0.368965662921891	0.141801567428367
"sleep_change"	"PC2"	11.25	0.234739602697456	0.0191844104884594	0.368965662921891	0.141801567428367
