phenotype	Batch	Genotype	value	n_flies	n_retained	mad	q25	q75	metric	contrast	family	selection_class
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP129"	-0.0184777477610366	29	29	0.299581572770444	-0.250268682749547	0.154244197971594	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP142"	-0.119148807901831	30	30	0.132293251568178	-0.205417495288802	-0.0284761678749646	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP149"	0.0342965979769807	29	29	0.178465643591431	-0.0532455971559648	0.154670025463445	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP229"	-0.139680528106677	30	30	0.147943241793665	-0.239688616930097	-0.0506013345265672	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP239"	-0.122331227378851	18	18	0.19074438704541	-0.259898098033606	-0.0132684644833127	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch15_DGRP"	"DGRP492"	-0.0301629127361413	18	18	0.14417147057306	-0.101883138536159	0.0717124868788651	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"CS"	-0.243880797821122	23	23	0.183037243504546	-0.381701070869978	-0.125773164004495	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP189"	-0.254718839625952	12	12	0.259676640573926	-0.417190715032662	-0.0820401407500583	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP195"	-0.0349774838574198	2	2	0.156613714336186	-0.087794735420952	0.0178397677061123	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP228"	-0.00377353127792213	23	23	0.0833275939726766	-0.0659243265719822	0.0387960393859502	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP287"	-0.00717633068155743	24	24	0.136993857001135	-0.110678752249353	0.0592963042076416	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP391"	-0.0516213486043656	25	25	0.210954110886172	-0.193907947070689	0.0755416204234341	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP437"	0.0662720231571785	9	9	0.108025588421938	-0.00659023802044079	0.113978611833519	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP486"	-0.102902499301997	16	16	0.123792966851915	-0.232659893193318	-0.0406440495181584	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP639"	-0.124253732986102	18	18	0.122245626840104	-0.248513380983828	-0.0442927987614355	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP712"	-0.262833216319253	17	17	0.312548214355201	-0.372147087700189	0.00188639831039811	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch16_DGRP"	"DGRP732"	-0.00768951162286943	13	13	0.116910598409468	-0.0775068580472437	0.181658797659843	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP38"	-0.156192015006111	25	25	0.135888844072755	-0.235555079184207	-0.0583442479520229	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP354"	0.00737636802472189	28	28	0.0943518797104428	-0.0554922798551405	0.0622229439627427	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP88"	-0.0699917496577554	22	22	0.115819252467413	-0.133359258604515	0.0130211551114751	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP309"	-0.0373144303358515	11	11	0.120678533906779	-0.0856106959454415	0.093718959645109	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP317"	-0.077104347207433	25	25	0.0584131748691275	-0.123950447559816	-0.0474314359293906	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP319"	-0.0669294747945027	8	8	0.0908732162106582	-0.102004272203208	-0.00108836420531391	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP320"	-0.0967804709877462	8	8	0.117143526275505	-0.12526113859436	0.0295814186731384	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP321"	-0.121680457881593	17	17	0.125170926213352	-0.206107090967626	-0.041614394847531	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP332"	-0.00802768044764754	13	13	0.192427708814649	-0.053662301267185	0.128326867747329	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP348"	-0.18661549867476	20	20	0.183604863618723	-0.290632559890274	-0.0434687541141569	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP350"	-0.0932158009179374	20	20	0.11813707525346	-0.172029517607528	-0.0397202134033005	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"DGRP352"	-0.210614358959692	25	25	0.251524711784563	-0.35037152663995	-0.0391005693118627	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch18_DGRP"	"CS"	-0.0582675138040169	21	21	0.214334192687228	-0.202833946211428	0.0246794473765858	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"CS"	-0.241024280122901	27	27	0.237182137325281	-0.350018822125586	-0.0617678245918794	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP354"	-0.0354091983851421	23	23	0.146804965558838	-0.153900689108334	0.0380626299987697	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP355"	-0.0105573808887597	29	29	0.154072609248501	-0.13090846849699	0.0852470682640889	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP356"	-0.0164052186205946	19	19	0.15834574926626	-0.232093674745432	0.00366930280256308	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP359"	-0.140064804464237	23	23	0.143701146602544	-0.280563047550248	-0.058249659333402	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP361"	-0.0474359287201527	17	17	0.0762668809220671	-0.117258592864816	-0.00101439113222021	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP370"	-0.0732444204907884	25	25	0.133816615790056	-0.163502491305611	0.00544827948215498	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP371"	-0.0571171583293321	28	28	0.136975081980352	-0.128641827263832	0.0533273201915412	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP377"	-0.225148207351936	22	22	0.170655225803224	-0.337093229604863	-0.113962729986894	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP381"	-0.0260854593832423	28	28	0.240236548483346	-0.21107139740952	0.118736351260743	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP385"	-0.0518959425411275	29	29	0.107912278683987	-0.12468177734754	0.0168806923189745	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP386"	-0.200126756826867	16	16	0.177063626721433	-0.321966370076265	-0.0994783577521067	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch19_DGRP"	"DGRP390"	-0.21049823725958	23	23	0.28488841553562	-0.387236856916928	-0.0189653997694633	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP382"	-0.267050638945469	7	7	0.175609624495992	-0.308499224587192	-0.0631307578801929	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP383"	-0.18823536711126	21	21	0.181670143443321	-0.310770200136567	-0.0871502475085601	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP392"	-0.0771152317144912	31	31	0.176078856354993	-0.169718390483542	0.0694099089059627	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP395"	-0.0423785187592549	25	25	0.175737128835955	-0.19014511542475	0.0588608886594732	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP397"	0.0283832794992429	30	30	0.143453992881672	-0.0512923559564163	0.146800395157705	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP405"	0.028512657255115	24	24	0.111069159917374	-0.0399713382693103	0.114079504704069	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP406"	0.00369421675042197	22	22	0.128074214914425	-0.0664496471731164	0.131511420937723	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP426"	-0.131779474826566	15	15	0.207801889688046	-0.180610453278722	0.0515792221843983	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP427"	-0.185238171625012	22	22	0.164097906061811	-0.318120964794143	-0.0852354126270144	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP439"	-0.0724213131959201	27	27	0.143279333885113	-0.248211189823147	-0.00606721117000442	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP440"	-0.00493723996460738	25	25	0.169474355859361	-0.12977905632678	0.0892412436224966	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch20_DGRP"	"DGRP443"	-0.278947424245366	25	25	0.216612628954544	-0.42009166182981	-0.121834873022158	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP40"	0.179680367092174	15	15	0.133453462034471	0.0804912982065377	0.254351852765867	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP461"	-0.0196710802279065	14	14	0.46001985334988	-0.340893213014379	0.213194941784678	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP505"	0.0589689493322634	20	20	0.158456619300489	-0.0559624856784842	0.162314481759474	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP491"	0.0460364638837647	8	8	0.140010600680568	-0.111343253537962	0.0970087341183194	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP509"	0.121629459635432	22	22	0.152133202759724	-0.032930716456185	0.204320507117402	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP528"	-0.168610323121975	14	14	0.13269073015259	-0.231136142330427	-0.0653642734956531	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP535"	0.130871618223592	19	19	0.144296398065039	0.0190560463664541	0.218609158557232	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch21_DGRP"	"DGRP551"	-0.118122868350264	26	26	0.122457217422505	-0.144732809081076	-0.0167260042517166	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"CS"	-0.159100312418364	29	29	0.125293285935987	-0.263303948834009	-0.102284856407257	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP559"	-0.0486868637199832	21	21	0.320766657410989	-0.292538747298148	0.0589187060744913	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP563"	0.0195970291505981	28	28	0.168563710944194	-0.109889643618341	0.12483379431009	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP566"	-0.146330744916402	23	23	0.130366744512399	-0.250926262342339	-0.0604617007468019	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP584"	0.029005588483163	19	19	0.173512095132668	-0.089411538757111	0.139791174516703	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP627"	-0.186136853379424	17	17	0.272163000078285	-0.354789761955237	0.0687466519338042	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP630"	0.0309288228217531	14	14	0.176387474812268	-0.1455388581891	0.110701699469957	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP707"	-0.0123359318967832	18	18	0.14517750368164	-0.114883407731144	0.0370145629562205	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP721"	-0.0395258392272541	21	21	0.419519296569692	-0.247960645033882	0.322824773220042	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP748"	-0.103859508096803	14	14	0.1139794544426	-0.237522292132119	-0.0885213971421988	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP757"	-0.226439071631873	16	16	0.243065569199277	-0.354429692765494	-0.04277543038408	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP776"	-0.0632789643759035	23	23	0.212169778266894	-0.198890035818188	0.0549522700739793	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch22_DGRP"	"DGRP783"	-0.107625343771246	26	26	0.130305261662407	-0.19865093057789	-0.0272053366849326	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP73"	-0.0371242760699412	16	16	0.154041060519451	-0.179985072952061	0.0398498269509437	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP161"	0.0470099781660857	20	20	0.132920153232691	-0.0383724307828597	0.123150709378801	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP761"	0.0922799666372963	17	17	0.193511210208119	-0.165876466627282	0.21706239250704	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP801"	-0.0834952919923208	24	24	0.117983184942321	-0.127280466278306	-4.46711601977401e-05	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP805"	-0.00655179277270485	26	26	0.188613145322789	-0.133189051056443	0.113065005864014	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP818"	-0.143676307413306	18	18	0.104669218836539	-0.212903167421563	-0.0816259582619032	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"DGRP819"	0.0457537583690799	31	31	0.173229990990659	-0.0654507209957652	0.159467086176822	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch23_DGRP"	"CS"	-0.170175640426101	27	27	0.154712883791293	-0.276358214543477	-0.0760970901431892	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"CS"	-0.288196189519668	23	23	0.193929542396785	-0.409390946990543	-0.12774547979744	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP69"	-0.115438037652476	16	16	0.120470926801009	-0.14805460690726	0.0272908147975508	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP181"	-0.313099440965633	25	25	0.155489575492693	-0.409409238273582	-0.20720820785536	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP195"	-0.325178548239053	11	11	0.128509597906567	-0.406397958538779	-0.154397235605174	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP336"	0.0091567077249174	14	14	0.332782427175313	-0.215047901878214	0.204746890997677	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP812"	-0.0578919180631572	17	17	0.147351065204192	-0.126244808824747	0.0414950138161036	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP850"	-0.054070409432125	19	19	0.224078291373902	-0.169192771173958	0.105143430709482	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP855"	-0.0478037454060225	22	22	0.127820223574315	-0.12148943582795	0.034895689954202	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP857"	-0.0756784868713093	28	28	0.201075526069878	-0.176952904826962	0.0690728503582005	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP861"	-0.12600838709589	20	20	0.264813524323828	-0.202594935660195	0.0766688751546414	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP879"	-0.0899179707020462	19	19	0.113208922778203	-0.183409750082054	-0.0283209614753044	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch24_DGRP"	"DGRP900"	0.0423099071682214	28	28	0.161271849502906	-0.0618846109350198	0.158085227298522	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"CS"	-0.0826454732148242	29	29	0.177319808931167	-0.21558621293831	0.0284577355363566	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP382"	-0.120327043354746	12	12	0.228750862984529	-0.270217721820842	-0.00822854095651785	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP391"	-0.00409274505103013	21	21	0.268541246362803	-0.185221334261068	0.175253504815159	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP508"	-0.417362611494872	7	7	0.198609959262929	-0.605853593681296	-0.366819290312034	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP513"	-0.0630030909173358	16	16	0.101006235513633	-0.106679003029706	0.0340974992647912	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP589"	-0.251460004752249	21	21	0.12465261988536	-0.335537045009472	-0.200533350368945	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP765"	-0.190311176563418	27	27	0.194217695911719	-0.276697386615064	-0.0476785565475276	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP802"	-0.180957986377964	23	23	0.194306555746121	-0.313464332403997	-0.0607036002375729	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP810"	-0.246833065684112	30	30	0.169203760507054	-0.360834950256979	-0.135403638698538	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP821"	-0.191340988202515	14	14	0.273265673765483	-0.305674629374541	0.105374785801746	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch25_DGRP"	"DGRP911"	-0.0497188994841121	24	24	0.104428604206399	-0.0948985132125569	0.0310196964369346	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"CS"	-0.00401906668600749	31	31	0.254171800818565	-0.189256810174505	0.115438783845193	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP26"	0.0687547361759486	30	30	0.20937085965212	-0.0908411159172369	0.195744899956661	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP83"	0.428153113644619	17	17	0.334325761543206	0.21927176091189	0.653652750460486	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP189"	0.0211123633708312	27	27	0.293510535883989	-0.149737588272195	0.245834788915369	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP195"	-0.0770442611755797	22	22	0.308553596787643	-0.261226444252039	0.122003974120441	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP235"	0.0250829891676938	17	17	0.176767618677742	-0.0831504705028507	0.156675666303942	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP309"	0.00805275401169725	29	29	0.158948469979559	-0.0956540306365435	0.115262028245853	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP319"	-0.0820840928122544	11	11	0.234061258906279	-0.198932158414917	0.140064662357936	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
"ActivityContrast__D6_D1"	"Batch26_DGRP"	"DGRP320"	-0.0275496590938359	23	23	0.206251993116378	-0.193763988767596	0.0660367050518109	"ActivityContrast"	"D6_D1"	"activity"	"continuous"
