deleted_line	beta	se	p	trait	SNP	full_gls_beta	full_gls_p	delta_neglogp
"line_336"	0.0686064456238056	0.0143710112465832	1.80649967187748e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.050723117812205
"line_338"	0.0687647665326797	0.014364178275409	1.69090715493201e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0220049926124428
"line_348"	0.0688870714878168	0.0143602080359532	1.60995049819551e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00069775359858415
"line_350"	0.0689414183236724	0.0143609408147627	1.58175234904207e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00697628111165383
"line_352"	0.0699672550749664	0.0143670986822044	1.1161851540596e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.158378527370314
"line_354"	0.0686096157270226	0.0143677057987995	1.79469948340512e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.047876968593771
"line_355"	0.0687322928767178	0.0143611593285677	1.70150779996928e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0247191750990101
"line_356"	0.0690647372004918	0.0146494743288825	2.4232202357349e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.178278117820679
"line_357"	0.0690293235435335	0.0143740336441806	1.56804305795063e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0107567851121191
"line_358"	0.0688830575661202	0.0143601966325636	1.61216710415173e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00129528603284257
"line_359"	0.0695821278462044	0.0143840805739923	1.31522016667059e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0871163097926893
"line_360"	0.0666518634432499	0.0147412406850083	6.1415878467834e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.58216589899155
"line_361"	0.0688916536707275	0.0143602269883703	1.60743957202939e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-1.9886398150426e-05
"line_362"	0.069615968636866	0.0143843411914069	1.3003197031697e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0920646259387636
"line_365"	0.0703599862746112	0.0143751135005718	9.85213585825905e-07	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.212584377198528
"line_370"	0.0689470732337001	0.0143685279408103	1.59875419428747e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00233307236123448
"line_371"	0.0688670304996847	0.0143718057236429	1.65279486225918e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0121041849568728
"line_373"	0.0688580729084311	0.0143618616297664	1.63073853185159e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00626956382571375
"line_374"	0.0692745873227365	0.0143626137987021	1.41232321108226e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0561806725452527
"line_375"	0.0696265691432797	0.0143689928832954	1.26221768564761e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.10498050818142
"line_377"	0.0675770672795216	0.0145881165736447	3.61561562977565e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.35206748590732
"line_379"	0.0688240956715195	0.0143753646288357	1.68752551969126e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0211355799842918
"line_38"	0.0689295081679135	0.0143611957213421	1.58899222098762e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00499299811266418
"line_380"	0.0697124965504694	0.0143668906453855	1.22036413124348e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.119625334768273
"line_381"	0.0713738251578008	0.0145564612537259	9.4268622337402e-07	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.231747608957298
"line_382"	0.0687213479884935	0.0143673299298278	1.72554074074178e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0308104484147025
"line_383"	0.0690441351276566	0.0143671755126388	1.54221734866629e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0179691849398917
"line_385"	0.0690573718147544	0.0143622376631618	1.52249724200956e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0235582546240467
"line_386"	0.0690742948984839	0.0143725044002939	1.53977822845899e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0186565945362887
"line_390"	0.0690172303940044	0.0143603518197403	1.53905967705642e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0188593092775902
"line_391"	0.0689224575374721	0.0143719258621489	1.62163307588172e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00383782471866923
"line_392"	0.0686996213281421	0.0143627470701932	1.72542478859456e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0307812638996472
"line_395"	0.0687198698861817	0.0143640747950607	1.71713523694316e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0286897311617347
"line_397"	0.0687022812200205	0.0143611465950179	1.71926718199595e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0292286040747767
"line_399"	0.0690052435552717	0.014361577639557	1.54866637432306e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0161569004467461
"line_40"	0.0688677954698078	0.0143673802636648	1.64024042868288e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00879274298325949
"line_405"	0.0658476228081483	0.0145978571686052	6.45917545094877e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.604062312259973
"line_406"	0.068270413565509	0.0143715325235428	2.03022671435438e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.101429768849682
"line_409"	0.068832799211526	0.0143613252280525	1.64364544990745e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00969337261122583
"line_41"	0.0688516176810488	0.0143614099744805	1.63316992459729e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00691660442884956
"line_426"	0.0712237806934804	0.0145964302447084	1.06336679280396e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.179431675321494
"line_427"	0.0699897591637105	0.0143734208517248	1.1194456241518e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.157111766161633
"line_437"	0.0690040302291417	0.014360573350984	1.5467206605972e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0167028824750108
"line_439"	0.0691389200788624	0.0143718571505924	1.50390740518593e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.02889367142064
"line_440"	0.0688743216589089	0.0143602590187862	1.61723649406958e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00265876372111862
"line_441"	0.0689230187625273	0.0143696285139566	1.61512673326963e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00209183634369925
"line_443"	0.0714938096383961	0.0144061386511878	6.95083542513297e-07	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.36407776336414
"line_45"	0.0686722071312426	0.0143748359076126	1.77707410236864e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0435907686575119
"line_461"	0.0703978357277816	0.014659332668787	1.5688967578953e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0105204036664492
"line_48"	0.0689083624216541	0.014360283660071	1.59828232668247e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00246127202187907
"line_486"	0.0687968607522303	0.0143642077762224	1.67227121137918e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0171919441174078
"line_491"	0.0687177211691305	0.0143751120365655	1.75011211872197e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0369511028958627
"line_492"	0.069158528140521	0.0143778385404182	1.50871237009593e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.027508318026392
"line_502"	0.07124689694157	0.0145730614378977	1.01377773630043e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.200172019812305
"line_505"	0.0685241528993832	0.0143687874938473	1.85180694448022e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0614809392075202
"line_509"	0.0685527310094003	0.0143761266074968	1.85591698902955e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0624437780980527
"line_513"	0.0685315371102098	0.0146667458891489	2.97440234968822e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.267284946298494
"line_517"	0.0718898082067821	0.0146231734844056	8.82598862889501e-07	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.260351405627794
"line_528"	0.0699664067755222	0.0143992236090998	1.17956166865474e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.134394118047307
"line_531"	0.0683023133341346	0.0143695004358737	2.00139124128302e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0952172256348112
"line_535"	0.0692515523629768	0.0143644672574782	1.42817639601424e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0513329181523003
"line_551"	0.0689289760858461	0.0143652580225087	1.60009167784714e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00196990277653519
"line_555"	0.0689994852752814	0.0143607057183535	1.5495121657406e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0159197788284429
"line_559"	0.0682590292262025	0.0143666922631059	2.02212934868614e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0996941632645196
"line_563"	0.0684567322262396	0.0143974055018573	1.98646480599323e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0919661058967689
"line_566"	0.0687182199999337	0.0143610809703594	1.70960804029277e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0267817824403105
"line_57"	0.0692426185223017	0.0146445922206875	2.26514617627988e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.148981464293612
"line_584"	0.0682979199806826	0.0143661570395844	1.99347965844941e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.093497039252779
"line_589"	0.0685277314149857	0.0143708053132811	1.85567661587643e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0623875258542679
"line_59"	0.0692851199444803	0.014369727664715	1.42409257961235e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0525765457032383
"line_595"	0.0689172399576631	0.0143861177634589	1.66334939661045e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.014868715778233
"line_596"	0.0678884940868098	0.0143699844101645	2.30879550453481e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.157270698924659
"line_627"	0.06956335470136	0.0143723865974025	1.2979351637238e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0928617706894004
"line_630"	0.0685428732158395	0.0143639628588355	1.82528998303073e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0552171012413947
"line_634"	0.0688842151173484	0.0143601966483701	1.61151877735348e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00112060105105627
"line_639"	0.068133843704342	0.0143659537916221	2.10856951901596e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.117873154959653
"line_69"	0.0690436455915829	0.0143793168918337	1.57407375555692e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00908969119809289
"line_703"	0.0685676282281499	0.0146414850791125	2.8256014679702e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.244996138315294
"line_705"	0.0684151608485881	0.0143663297479059	1.91505294467228e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0760660160205147
"line_707"	0.0688998485440821	0.0143602074593394	1.60281557165968e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00123121617394695
"line_712"	0.0688727354457042	0.0143661365897759	1.63404483053364e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00714919815647175
"line_714"	0.0688973775920893	0.014361218928426	1.60690049067738e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.000125785841938786
"line_716"	0.0686327015016292	0.0143642190054354	1.77019003365762e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0419051220899673
"line_721"	0.0699308091220063	0.014373616437846	1.14329443461081e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.147956679793719
"line_73"	0.0690573606885879	0.0143638517421222	1.52662261357945e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0223830779916634
"line_730"	0.0691619260412883	0.0143632772808892	1.47059030648815e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.03862307025015
"line_732"	0.0689136466377103	0.0143621535398008	1.60033259215619e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00190451909837019
"line_737"	0.069015134406289	0.0143669286147359	1.55721183874417e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.013767072415062
"line_738"	0.0689596739656141	0.0143608600360082	1.57152959469441e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00979220524170188
"line_748"	0.0682013228287106	0.0143806952923062	2.11033386392265e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.118236398785013
"line_75"	0.0684684458130191	0.0143640676136299	1.87316686511377e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0664616976324339
"line_757"	0.0691781269127007	0.0143698143365218	1.47843956798635e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.036311192004943
"line_761"	0.0684981869540043	0.0143654342766179	1.85819933408116e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0629775308942735
"line_765"	0.0693455910026923	0.0143697752743952	1.39445823170739e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0617092588612813
"line_774"	0.0690077133538149	0.01436559269479	1.55775555054149e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0136154618161637
"line_776"	0.0689209294494965	0.0143604665750142	1.59180064563753e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.00422609269229657
"line_783"	0.0686316185854745	0.0143618676789278	1.76397911355517e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0403786693410702
"line_786"	0.0690238403848673	0.0143613098888624	1.53798564589528e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0191624870190052
"line_787"	0.0690192786235104	0.0143644012610193	1.54841422247274e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0162276174681564
"line_790"	0.0682893132280603	0.0143646839291211	1.9945812085314e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0937369539131963
"line_796"	0.0691732339247679	0.0143688541131787	1.47857885037008e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0362702794625331
"line_799"	0.0677226950644559	0.0146744458594658	3.93078881414892e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.388364942300329
"line_801"	0.0690894516709613	0.0143695782981597	1.52420220952823e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0230721823519033
"line_802"	0.0692778072499269	0.0143833953367842	1.46088823133154e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.041497778718095
"line_805"	0.0692413338935779	0.0143648392615779	1.43417590361447e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0495123478047068
"line_808"	0.0749267405047518	0.0146236651669458	2.99655452221587e-07	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.729492585130101
"line_810"	0.0688929338940118	0.0143626847844836	1.61332073031026e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00160594508468481
"line_812"	0.0703827824147472	0.0144438391138216	1.09995076120013e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.164741524612334
"line_818"	0.0693042671631639	0.0143645802193245	1.40239771579868e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0592435734940997
"line_819"	0.0681884840775961	0.0143735740243711	2.0952092609835e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.115112635826879
"line_820"	0.068833585959966	0.0143621186771337	1.64536755076295e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0101481588750776
"line_821"	0.0689971753776419	0.0143608264080392	1.551071262173e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.015483017779979
"line_822"	0.0693032910302444	0.0143658931688922	1.40598263560439e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0581348121864966
"line_83"	0.0690751972535755	0.0143717010713924	1.53722912601855e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0193761647221322
"line_832"	0.0688256232787	0.0143602571461204	1.64481968554416e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0100035258639704
"line_837"	0.0693442618526089	0.0143698330232592	1.39524140371691e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0614654137628827
"line_843"	0.0694762465951089	0.014367636204265	1.32739743637416e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0831137946626983
"line_85"	0.0676236283972766	0.0144183926354922	2.73078492938734e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.23017272819972
"line_850"	0.0687510896252258	0.0147008674268593	2.91572448215171e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.258631714245435
"line_852"	0.0679262692383501	0.0143957305290702	2.37588773216749e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.169711145866089
"line_855"	0.068798130229756	0.0143614518250658	1.66389593284491e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0150113909641121
"line_857"	0.0694973635694886	0.0143708978306311	1.32491749965667e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0839259328677819
"line_859"	0.0687927088892137	0.0143932912521036	1.75733290618083e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0387392720939204
"line_861"	0.0686638288083045	0.01436137959534	1.74300151523955e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0351829954453748
"line_879"	0.068829798748982	0.0143603246868571	1.64262125304631e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.00942266843546324
"line_88"	0.0711981609429363	0.014565102117177	1.01725625550908e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.198684400027789
"line_890"	0.0689740569041372	0.0143606831402592	1.5632242958399e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.012093472919271
"line_897"	0.0690031043567881	0.0143633121541372	1.55432015360004e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0145742910238633
"line_900"	0.0693070183033389	0.0143771520100638	1.43101172258092e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0504715777753386
"line_907"	0.0656309891298646	0.0144299376787094	5.40934062836556e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.527029560793177
"line_908"	0.0686969144140733	0.0143643888786747	1.73174900497063e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0323701775627505
"line_91"	0.0660327866282526	0.0146490829422558	6.55527945799811e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.610476441611818
"line_911"	0.0687256812164685	0.0143721762692469	1.73683848675435e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	-0.0336446649129849
"line_913"	0.0693309217673259	0.0143752669893061	1.41463870130482e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.055469233988525
"line_93"	0.0691068982539353	0.0143718705981645	1.52079810607519e-06	"LDHarmonicR2"	"3R_24776116"	0.0688913603267461	1.60736596885733e-06	0.0240432061996101
"line_100"	-0.0520362269098384	0.0110641350220469	2.56184842857679e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.193168556290233
"line_101"	-0.0508892493012314	0.0110746324821805	4.32503277194059e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.420604527676818
"line_105"	-0.0520410826213932	0.0110635545759055	2.55325564726321e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.19170942624566
"line_109"	-0.0535783199887051	0.0109922687843984	1.09260159960415e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.176923042902756
"line_129"	-0.0541111724146799	0.0109965154313956	8.62104292235982e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.279825067543688
"line_136"	-0.0522791974334878	0.0109846878573157	1.94285443634381e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0730553884550087
"line_142"	-0.0520255828994115	0.0110302512482341	2.39786493453537e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.164439841875699
"line_149"	-0.0528334291110518	0.010998670651602	1.55822797781402e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0227538771098006
"line_161"	-0.0512140044625229	0.0110154174629037	3.33059944212516e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.307137530068275
"line_176"	-0.0523106141120021	0.0109983537621183	1.97249375113865e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0796307611354825
"line_181"	-0.0512940618400332	0.0110106320935225	3.18376808419257e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.287556549921531
"line_189"	-0.0530792479166792	0.0110765898980501	1.6510987469899e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.00238817291485383
"line_195"	-0.0532679469596295	0.0109914029584834	1.25767349093834e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.115816967886671
"line_208"	-0.0547546323036682	0.0110352331419209	6.98424845608975e-07	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.371265194436069
"line_21"	-0.0522285792317188	0.0110015349446711	2.06058181629986e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0986049881518172
"line_217"	-0.0525316785279873	0.0109910191318131	1.75723514827359e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.029445006549282
"line_228"	-0.0529366572839361	0.0110368176012196	1.61566987761667e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.00703224679086123
"line_229"	-0.0528752395355255	0.0109852891570131	1.48475270575835e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0437307495110204
"line_235"	-0.0526999920312272	0.0110475689504404	1.8397044269711e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0493631785159394
"line_239"	-0.0528336277778128	0.0109879637445297	1.52205239588047e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0329552718441919
"line_26"	-0.0519893344036993	0.0110052887049276	2.31214176747024e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.148629584145886
"line_280"	-0.0522328953296006	0.0109975167430721	2.0390281824369e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.0940383535197116
"line_287"	-0.0518557271664343	0.0110341816714289	2.60730904998111e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.200807637180765
"line_301"	-0.0527501722297004	0.0109906747987103	1.59031273992119e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0139023368301201
"line_303"	-0.0526552556214324	0.0109699380806986	1.58697928321464e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.014813617489212
"line_304"	-0.0518686038098022	0.0110057315724226	2.44249671646603e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.172449113650922
"line_306"	-0.0527487921786565	0.0109835340722539	1.56670465764398e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	0.0203977403645279
"line_307"	-0.0525336253084899	0.0110439143365417	1.9669171455682e-06	"LDHarmonicR2"	"3R_27476251"	-0.0525795960051948	1.642044320112e-06	-0.078401191177818
